matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95630803,804,0,6,0,0,0,54,50,1,13,79,8,35,74,11,63,48,6,9,7,0,15,4,3,65,13,5,50,0,15,85,83.9506172839506,74.11764705882354,70.12987012987013,3.9877769289534086
95630803,808,2,6,0,0,0,52,45,5,9,88,12,32,62,8,54,44,6,4,7,0,22,5,2,67,7,10,50,0,20,77,76.04938271604938,70.12987012987013,74.11764705882354,-3.9877769289534086
