matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
113911002,810,80826,994215,1000231,80473,998408,80534,80343,0,1800,0,33,0,33,1800,0,0.0
113911002,810,80826,994215,80473,998408,80534,1014130,80343,1800,2379,33,42,33,42,579,0,0.0
113911002,810,80826,994215,80473,998408,80534,80343,1004510,2379,2383,42,42,42,42,4,0,0.0
113911002,810,80826,994215,80473,998408,80534,80343,1014130,2383,2517,42,45,42,47,134,-2,-53.731343283582085
113911002,810,80826,1007298,80473,998408,80534,80343,1014130,2517,2699,45,47,47,53,182,-4,-79.12087912087912
113911002,810,80826,1007298,1000231,998408,80534,80343,1014130,2699,2700,47,47,53,53,1,0,0.0
113911002,810,80826,1007298,80473,998408,80534,1014130,80343,2700,2895,47,48,53,57,195,-3,-55.38461538461538
113911002,810,80826,994215,80473,998408,80534,1014130,80343,2895,3352,48,57,57,62,457,4,31.50984682713348
113911002,810,1007298,994215,80473,998408,80534,1014130,80343,3352,3600,57,61,62,65,248,1,14.516129032258062
113911002,8117,1001357,80475,80296,998401,1000831,80559,999135,0,1800,0,33,0,33,1800,0,0.0
113911002,8117,1001357,80475,80296,1000831,998401,80559,999135,1800,3364,33,62,33,57,1564,5,11.508951406649617
113911002,8117,1001357,80475,80296,1000831,80440,80559,999135,3364,3600,62,65,57,61,236,-1,-15.254237288135593
