matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
96440102,811,813,1,1,1,0,0,0,11,9,1,5,17,1,7,14,0,14,12,0,2,0,10,0,0,19,1,1,45,0,2,16,62.40520043336945,87.5,76.47058823529412,11.029411764705884
96440102,811,813,2,1,2,0,0,0,9,10,1,3,15,2,9,13,0,13,7,4,2,1,6,0,0,16,4,1,46,0,5,18,70.20585048754063,72.22222222222221,60.86956521739131,11.352657004830903
96440102,811,813,3,0,0,0,0,0,13,11,0,7,21,0,9,18,2,16,13,1,2,0,10,0,0,21,4,0,56,0,1,19,74.10617551462623,84.21052631578947,68.42105263157895,15.78947368421052
96440102,811,813,4,0,1,0,0,0,10,13,2,1,20,2,9,16,1,15,12,1,2,0,1,1,0,14,2,3,56,0,2,17,66.66666666666666,88.23529411764706,50.0,38.23529411764706
96440102,813,811,1,1,1,0,0,0,14,15,0,2,19,0,11,14,1,13,11,0,2,0,5,0,1,20,3,0,55,0,3,17,66.30552546045504,76.47058823529412,87.5,-11.029411764705884
96440102,813,811,2,0,3,0,0,0,13,11,0,4,22,3,10,16,2,14,8,3,3,3,2,0,0,13,1,0,54,0,7,23,89.70747562296859,60.86956521739131,72.22222222222221,-11.352657004830903
96440102,813,811,3,0,1,0,0,0,11,17,1,6,16,2,7,15,2,13,11,2,0,1,4,0,0,21,4,1,44,0,4,19,74.10617551462623,68.42105263157895,84.21052631578947,-15.78947368421052
96440102,813,811,4,2,0,0,0,0,12,20,0,6,16,1,4,12,4,8,7,0,1,1,3,1,1,23,0,1,44,0,5,16,62.745098039215684,50.0,88.23529411764706,-38.23529411764706
