matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830401,806,807,2,5,0,0,0,53,38,2,16,218,88,7,26,62,9,53,38,5,10,3,0,28,2,1,141,66,9,88,4,49,0,28,87.10475666758317,60.22727272727273,68.13186813186813,-7.904595404595405
100830401,807,806,3,8,0,0,0,55,42,5,13,233,89,19,28,79,17,62,39,14,9,11,0,21,12,0,144,64,12,91,17,51,0,24,90.07423700852351,68.13186813186813,60.22727272727273,7.904595404595405
