matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127151003,804,806,68,4,68,4,1,4,0,0,1,52,81,38,4,4,4,8,65,85,11,64,12,64,3,61,72,5,64,3,67,51,7,9,1,4,Q4 13:59,2,40,452.5,11,1,49,8,70,14,5,46,60,31,2,0,1,90,10,2.0,84.0,84.0,79.76190476190477,68.32601268911664,11.435892072788135
127151003,806,804,48,16,48,16,3,2,0,0,5,55,74,49,1,1,9,10,60,65,4,75,16,44,12,52,64,8,44,12,56,46,3,7,4,1,Q4 13:42,5,38,303.5,12,3,62,7,68,21,5,50,40,25,1,0,1,70,10,3.04,81.96000000000001,81.96000000000001,68.32601268911664,79.76190476190477,-11.435892072788135
