matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080504,8117,8118,59.0,8.0,59.0,8.0,5.0,0.0,0.0,0.0,1.0,52.0,73.0,45.0,1.0,1.0,12.0,13.0,151.0,56.0,78.0,14.0,50.0,20.0,52.0,3.0,45.0,67.0,12.0,52.0,3.0,55.0,41.0,7.0,7.0,5.0,8.0,0.0,33.0,303.0,12.0,2.0,78.0,57.0,5.0,58.0,24.0,91.0,11.0,49.0,0.0,29.0,4.0,91.0,60.43956043956044,54.736842105263165,5.702718334297273
111080504,8118,8117,57.0,11.0,57.0,11.0,3.0,0.0,0.0,0.0,0.0,51.0,75.0,49.0,3.0,3.0,9.0,13.0,163.0,59.0,81.0,11.0,55.0,17.0,47.0,5.0,45.0,68.0,16.0,47.0,5.0,52.0,41.0,6.0,5.0,7.0,5.0,0.0,19.0,257.5,10.0,1.0,81.0,59.0,8.0,57.0,24.0,95.0,5.0,51.0,0.0,21.0,3.0,95.0,54.736842105263165,60.43956043956044,-5.702718334297273
