matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80050904,801,3,5,1,0,0,52,29,5,18,91,0,39,77,16,61,2,0,12,1,1,41,23,6,0,22,98,97.43164871582435,62.244897959183675,47.674418604651166,14.570479354532509
80050904,810,7,18,0,1,0,48,53,8,16,60,0,27,52,11,41,6,0,12,3,4,65,15,11,0,37,86,85.50124275062137,47.674418604651166,62.244897959183675,-14.570479354532509
