matchId,squadId,playerId,period,periodSeconds,distanceCode,positionCode,scoreName,scorePoints,matchSeconds,homeSquadScore,awaySquadScore,scoreDifferential,oppSquadId
102930104,812,999128,1,11,0,0,goal,1,11,0,1,-1,813
102930104,813,80287,1,51,1,2,miss,0,51,0,1,-1,812
102930104,813,80198,1,70,0,2,goal,1,70,1,1,0,812
102930104,813,80198,1,118,0,2,goal,1,118,2,1,1,812
102930104,813,80198,1,148,0,0,goal,1,148,3,1,2,812
102930104,812,999128,1,166,0,0,goal,1,166,3,2,1,813
102930104,813,80287,1,202,0,1,goal,1,202,4,2,2,812
102930104,812,80532,1,238,1,0,goal,1,238,4,3,1,813
102930104,812,80532,1,284,0,2,goal,1,284,4,4,0,813
102930104,812,999128,1,306,0,1,miss,0,306,4,4,0,813
102930104,813,80198,1,341,0,0,miss,0,341,4,4,0,812
102930104,813,80198,1,345,0,0,goal,1,345,5,4,1,812
102930104,812,80532,1,375,0,2,goal,1,375,5,5,0,813
102930104,812,999128,1,405,0,2,miss,0,405,5,5,0,813
102930104,813,80287,1,428,1,2,goal,1,428,6,5,1,812
102930104,813,80287,1,453,0,0,goal,1,453,7,5,2,812
102930104,812,80532,1,498,0,0,miss,0,498,7,5,2,813
102930104,813,80287,1,522,0,1,goal,1,522,8,5,3,812
102930104,813,80198,1,543,0,2,goal,1,543,9,5,4,812
102930104,813,80287,1,599,0,2,goal,1,599,10,5,5,812
102930104,812,80532,1,649,0,0,goal,1,649,10,6,4,813
102930104,813,80198,1,678,1,1,goal,1,678,11,6,5,812
102930104,813,80198,1,711,0,2,goal,1,711,12,6,6,812
102930104,812,80532,1,744,0,2,goal,1,744,12,7,5,813
102930104,812,80532,1,778,0,2,goal,1,778,12,8,4,813
102930104,812,999128,1,794,0,0,miss,0,794,12,8,4,813
102930104,812,999128,1,818,0,2,goal,1,818,12,9,3,813
102930104,813,80287,1,853,1,1,goal,1,853,13,9,4,812
102930104,812,80532,1,864,0,2,goal,1,864,13,10,3,813
102930104,813,80198,1,915,0,2,goal,1,915,14,10,4,812
102930104,812,999128,2,12,0,0,goal,1,927,14,11,3,813
102930104,813,80198,2,42,0,2,goal,1,957,15,11,4,812
102930104,812,80532,2,66,0,1,miss,0,981,15,11,4,813
102930104,812,999128,2,83,0,0,goal,1,998,15,12,3,813
102930104,813,80198,2,107,0,2,goal,1,1022,16,12,4,812
102930104,813,80287,2,160,0,0,miss,0,1075,16,12,4,812
102930104,813,80198,2,209,0,2,miss,0,1124,16,12,4,812
102930104,812,80532,2,246,1,1,miss,0,1161,16,12,4,813
102930104,812,999128,2,313,0,1,goal,1,1228,16,13,3,813
102930104,812,999128,2,342,0,2,goal,1,1257,16,14,2,813
102930104,812,999128,2,355,0,2,goal,1,1270,16,15,1,813
102930104,813,80198,2,377,0,2,goal,1,1292,17,15,2,812
102930104,812,999128,2,392,1,1,goal,1,1307,17,16,1,813
102930104,812,999128,2,424,0,1,goal,1,1339,17,17,0,813
102930104,812,80532,2,446,1,1,goal,1,1361,17,18,-1,813
102930104,813,80287,2,471,0,1,goal,1,1386,18,18,0,812
102930104,812,80532,2,486,0,0,goal,1,1401,18,19,-1,813
102930104,813,80287,2,540,0,0,goal,1,1455,19,19,0,812
102930104,812,80532,2,569,0,0,goal,1,1484,19,20,-1,813
102930104,813,80287,2,595,0,2,goal,1,1510,20,20,0,812
102930104,813,80198,2,630,0,2,goal,1,1545,21,20,1,812
102930104,813,80287,2,678,0,2,goal,1,1593,22,20,2,812
102930104,812,80532,2,695,0,0,goal,1,1610,22,21,1,813
102930104,813,80198,2,736,0,2,goal,1,1651,23,21,2,812
