matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
102930104,812,813,1,3,1,0,0,44,45,2,30,166,94,17,35,62,13,49,32,9,8,9,0,17,4,2,94,62,18,86,6,49,0,28,85.31275833562965,56.97674418604651,56.25,0.7267441860465098
102930104,813,812,3,1,0,1,0,44,50,1,24,158,91,14,28,54,9,45,29,8,8,6,0,18,4,5,91,68,19,80,5,51,0,30,79.3607054284927,56.25,56.97674418604651,-0.7267441860465098
