matchId,playerId,squadId,minutesPlayed
90840205,80198,805,72.8
90840205,80100,805,72.8
90840205,80700,805,72.8
90840205,80105,805,72.8
90840205,80108,805,72.8
90840205,80049,805,72.8
90840205,80604,805,72.8
90840205,80241,805,0.0
90840205,80091,805,0.0
90840205,80699,805,0.0
90840205,80054,805,0.0
90840205,80581,805,0.0
90840205,80150,809,72.8
90840205,80022,809,72.8
90840205,80055,809,72.8
90840205,80182,809,72.8
90840205,80024,809,72.8
90840205,80101,809,72.8
90840205,80057,809,72.8
90840205,80469,809,0.0
90840205,991906,809,0.0
90840205,80701,809,0.0
90840205,994117,809,0.0
90840205,80314,809,0.0
