matchId,squadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080803,801,1,11.0,2.0,11.0,2.0,1.0,0.0,1.0,0.0,0.0,12.0,67.0,11.0,1.0,1.0,4.0,5.0,35.0,11.0,20.0,1.0,100.0,6.0,10.0,1.0,9.0,13.0,2.0,10.0,1.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,73.5,7.0,0.0,20.0,18.0,3.0,12.0,6.0,21.0,0.0,42.0,0.0,0.0,0.0,84.0,52.38095238095239,82.6086956521739,-30.22774327122152
111080803,801,2,12.0,4.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,62.0,8.0,1.0,1.0,2.0,3.0,36.0,11.0,16.0,1.0,100.0,6.0,9.0,2.0,7.0,16.0,5.0,9.0,2.0,11.0,8.0,1.0,2.0,2.0,0.0,40.0,58.0,8.0,1.0,16.0,16.0,3.0,13.0,7.0,23.0,4.0,46.0,0.0,100.0,2.0,92.0,47.82608695652174,66.66666666666666,-18.840579710144915
111080803,801,3,16.0,2.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,77.0,10.0,1.0,1.0,7.0,8.0,38.0,13.0,18.0,5.0,80.0,6.0,15.0,1.0,11.0,18.0,2.0,15.0,1.0,16.0,10.0,4.0,2.0,2.0,4.0,100.0,126.0,4.0,0.0,18.0,14.0,2.0,17.0,6.0,22.0,2.0,49.0,0.0,100.0,2.0,88.0,72.72727272727273,50.0,22.727272727272734
111080803,801,4,14.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,80.0,4.0,2.0,2.0,4.0,6.0,46.0,15.0,26.0,4.0,25.0,7.0,11.0,0.0,11.0,15.0,4.0,11.0,0.0,11.0,8.0,1.0,2.0,3.0,1.0,0.0,99.5,2.0,1.0,26.0,6.0,7.0,11.0,8.0,26.0,2.0,55.0,0.0,100.0,0.0,104.0,42.30769230769231,38.095238095238095,4.212454212454212
111080803,807,1,19.0,1.0,19.0,1.0,0.0,0.0,0.0,1.0,2.0,14.0,93.0,9.0,1.0,1.0,5.0,6.0,54.0,19.0,28.0,1.0,100.0,2.0,18.0,1.0,18.0,20.0,1.0,18.0,1.0,19.0,14.0,1.0,4.0,0.0,0.0,0.0,132.5,3.0,0.0,28.0,12.0,2.0,20.0,2.0,23.0,0.0,58.0,0.0,67.0,0.0,92.0,82.6086956521739,52.38095238095239,30.22774327122152
111080803,807,2,15.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,77.0,10.0,2.0,2.0,4.0,6.0,46.0,15.0,27.0,5.0,60.0,5.0,14.0,0.0,14.0,15.0,1.0,14.0,0.0,14.0,10.0,3.0,1.0,0.0,2.0,0.0,115.0,4.0,0.0,27.0,14.0,2.0,14.0,5.0,21.0,1.0,54.0,0.0,17.0,0.0,84.0,66.66666666666666,47.82608695652174,18.840579710144915
111080803,807,3,13.0,2.0,13.0,2.0,0.0,1.0,0.0,0.0,0.0,14.0,57.0,11.0,2.0,2.0,1.0,3.0,37.0,11.0,17.0,4.0,50.0,9.0,10.0,1.0,8.0,15.0,4.0,10.0,1.0,11.0,8.0,2.0,1.0,4.0,2.0,75.0,64.0,2.0,0.0,17.0,13.0,4.0,12.0,9.0,22.0,4.0,51.0,0.0,17.0,3.0,88.0,50.0,72.72727272727273,-22.727272727272734
111080803,807,4,9.0,2.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,40.0,16.0,1.0,1.0,6.0,7.0,34.0,11.0,20.0,4.0,75.0,7.0,8.0,0.0,8.0,11.0,3.0,8.0,0.0,8.0,4.0,3.0,1.0,1.0,2.0,0.0,77.0,3.0,0.0,20.0,19.0,3.0,8.0,8.0,21.0,1.0,45.0,0.0,17.0,0.0,84.0,38.095238095238095,42.30769230769231,-4.212454212454212
