matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080803,801,807,53.0,9.0,53.0,9.0,2.0,3.0,1.0,0.0,0.0,45.0,71.0,33.0,5.0,5.0,17.0,22.0,155.0,50.0,80.0,11.0,64.0,25.0,45.0,4.0,38.0,62.0,13.0,45.0,4.0,49.0,36.0,7.0,6.0,7.0,5.0,0.0,31.0,357.0,21.0,2.0,80.0,54.0,15.0,53.0,27.0,92.0,8.0,48.0,0.0,25.0,4.0,92.0,53.2608695652174,59.77011494252874,-6.509245377311345
111080803,807,801,56.0,5.0,56.0,5.0,4.0,2.0,0.0,1.0,2.0,49.0,69.0,46.0,6.0,6.0,16.0,22.0,171.0,56.0,92.0,14.0,64.0,23.0,50.0,2.0,48.0,61.0,9.0,50.0,2.0,52.0,36.0,9.0,7.0,5.0,6.0,0.0,33.0,388.5,12.0,0.0,92.0,58.0,11.0,54.0,24.0,87.0,6.0,52.0,0.0,26.0,3.0,87.0,59.77011494252874,53.2608695652174,6.509245377311345
