matchId,squadId,oppSquadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin,reboundsPer60,penaltiesPer60,centrePassToGoalPercPer60,generalPlayTurnoversPer60,deflectionWithNoGainPer60,interceptPassThrownPer60,gainPer60,possessionsPer60,goalMissesPer60,blockedPer60,passesPer60,deflectionWithGainPer60,goalAssistsPer60,disposalsPer60,tossUpWinPer60,centrePassReceivesPer60,obstructionPenaltiesPer60,feedsPer60,goalsPer60,offsidesPer60,badPassesPer60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,pickupsPer60,interceptsPer60,gainToGoalPercPer60,plusMinus,plusMinusPer60
105650102,812,813,80010,0,0,0,0,0,0,0,8,3,3,2,4,0,0,12,0,0,0,0,0,0,0,3,60.0,0,2,0,0,10,1,0,15,4,6,0,6.0,10.0,0.0,0.0,2.0,0.0,12.0,15.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,60.0,0.0,1.0,3.0,0.0,13.0,13.0
105650102,812,813,80127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105650102,812,813,80146,0,0,0,0,0,3,0,6,0,0,3,1,0,1,0,0,1,0,0,0,0,1,0,56.96666666666667,0,1,0,1,7,3,1,8,4,0,0,0.0,7.372732592159156,0.0,1.0532475131655938,3.1597425394967815,1.0532475131655938,0.0,8.42598010532475,0.0,0.0,1.0532475131655938,0.0,0.0,1.0532475131655938,0.0,3.1597425394967815,1.0532475131655938,1.0532475131655938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0532475131655938,0.0,6.319485078993563,4.212990052662375,60.0,0.0,3.1597425394967815,0.0,0.0,10.0,10.53247513165594
105650102,812,813,80148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
105650102,812,813,80150,2,1,0,0,0,8,0,6,0,0,1,37,6,6,0,0,6,5,31,8,23,2,0,56.35,0,1,0,6,7,2,12,42,4,0,0,0.0,7.453416149068323,0.0,6.388642413487134,1.064773735581189,2.129547471162378,0.0,44.72049689440994,8.518189884649512,0.0,6.388642413487134,0.0,5.323868677905946,39.39662821650399,0.0,8.518189884649512,1.064773735581189,6.388642413487134,24.48979591836735,0.0,1.064773735581189,0.0,0.0,2.129547471162378,0.0,0.0,12.777284826974268,33.00798580301686,6.388642413487134,4.259094942324756,60.00000000000001,6.388642413487134,2.129547471162378,0.0,0.0,9.0,9.582963620230702
105650102,812,813,80301,0,0,0,0,0,6,0,4,0,0,0,17,13,16,0,0,2,10,0,0,0,1,0,30.0,0,1,0,16,5,0,2,7,2,0,0,0.0,10.0,0.0,4.0,0.0,2.0,0.0,14.0,0.0,0.0,32.0,0.0,20.0,34.0,0.0,12.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,60.0,26.0,0.0,0.0,0.0,1.0,2.0
105650102,812,813,80532,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,3,2,1,0,0,3.65,0,0,0,1,0,1,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.75342465753425,32.87671232876713,0.0,16.438356164383563,0.0,16.438356164383563,65.75342465753425,0.0,0.0,0.0,16.438356164383563,16.438356164383563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.438356164383563,49.31506849315069,0.0,16.438356164383563,60.00000000000001,16.438356164383563,16.438356164383563,0.0,0.0,4.0,65.75342465753425
105650102,812,813,80535,0,0,0,0,0,0,0,9,1,1,2,35,24,33,3,0,3,20,0,0,0,3,2,59.96666666666667,0,5,1,33,14,1,3,6,4,0,0,0.0,14.007782101167315,0.0,3.001667593107282,2.001111728738188,3.001667593107282,3.001667593107282,6.003335186214564,0.0,0.0,33.018343524180096,1.000555864369094,20.01111728738188,35.01945525291829,0.0,0.0,5.00277932184547,33.018343524180096,0.0,1.000555864369094,0.0,0.0,0.0,0.0,0.0,1.000555864369094,3.001667593107282,0.0,9.005002779321845,4.002223457476376,60.0,24.013340744858255,1.000555864369094,2.001111728738188,0.0,13.0,13.007226236798221
105650102,812,813,80813,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.033333333333333,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56043956043956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.56043956043956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.78021978021978,60.0,0.0,0.0,0.0,0.0,3.0,59.34065934065934
105650102,812,813,80814,0,0,0,1,0,4,0,11,1,1,4,1,0,0,5,0,0,0,0,0,0,0,1,60.0,0,5,0,0,16,3,0,13,4,3,0,3.0,16.0,0.0,0.0,4.0,0.0,5.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,4.0,60.0,0.0,3.0,1.0,0.0,13.0,13.0
