matchId,playerId,squadId,minutesPlayed,oppSquadId
105650102,80150,812,56.35,813
105650102,999128,812,60.0,813
105650102,80301,812,30.0,813
105650102,80535,812,59.96666666666667,813
105650102,80146,812,56.96666666666667,813
105650102,80814,812,60.0,813
105650102,80010,812,60.0,813
105650102,80127,812,0.0,813
105650102,80532,812,3.65,813
105650102,80148,812,0.03333333333333333,813
105650102,80813,812,3.033333333333333,813
105650102,1001846,812,30.0,813
105650102,80444,813,37.233333333333334,812
105650102,80100,813,52.766666666666666,812
105650102,80477,813,39.266666666666666,812
105650102,994117,813,54.31666666666667,812
105650102,80105,813,60.0,812
105650102,80099,813,60.0,812
105650102,80225,813,60.0,812
105650102,998411,813,5.683333333333334,812
105650102,1003479,813,0.0,812
105650102,80287,813,30.0,812
105650102,80581,813,20.733333333333334,812
105650102,1001698,813,0.0,812
