matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
105650102,80150,Jo,Harten,J.Harten,"Harten, J",812
105650102,999128,Helen,Housby,H.Housby,"Housby, H",812
105650102,80301,Chelsea,Pitman,C.Pitman,"Pitman, C",812
105650102,80535,Serena,Guthrie,S.Guthrie,"Guthrie, S",812
105650102,80146,Jade,Clarke,J.Clarke,"Clarke, J",812
105650102,80814,Layla,Guscoth,L.Guscoth,"Guscoth, L",812
105650102,80010,Geva,Mentor,G.Mentor,"Mentor, G",812
105650102,80127,Ama,Agbeze,A.Agbeze,"Agbeze, A",812
105650102,80532,Kadeen,Corbin,K.Corbin,"Corbin, K",812
105650102,80148,Sasha,Corbin,S.Corbin,"Corbin, S",812
105650102,80813,Jodie,Gibson,J.Gibson,"Gibson, J",812
105650102,1001846,Natalie,Haythornthwaite,N.Haythornthwaite,"Haythornthwaite, N",812
105650102,80444,Ameliaranne,Ekenasio,A.Ekenasio,"Ekenasio, A",813
105650102,80100,Maria,Folau,M.Folau,"Folau, M",813
105650102,80477,Gina,Crampton,G.Crampton,"Crampton, G",813
105650102,994117,Samantha,Sinclair,S.Sinclair,"Sinclair, S",813
105650102,80105,Laura,Langman,L.Langman,"Langman, L",813
105650102,80099,Katrina,Grant,K.Grant,"Grant, K",813
105650102,80225,Jane,Watson,J.Watson,"Watson, J",813
105650102,998411,Karin,Burger,K.Burger,"Burger, K",813
105650102,1003479,Aliyah,Dunn,A.Dunn,"Dunn, A",813
105650102,80287,Te Paea,Selby-Rickit,T.Selby-Rickit,"Selby-Rickit, T",813
105650102,80581,Elisapeta,Toeava,E.Toeava,"Toeava, E",813
105650102,1001698,Michaela,Sokolich-Beatson,M.Sokolich-Beatson,"Sokolich-Beatson, M",813
