matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
105650102,813,80444,80100,80477,994117,80105,80099,80225,0,1800,0,21,0,22,1800,-1,-2.0,812
105650102,813,80287,80100,80477,994117,80105,80099,80225,1800,2356,21,28,22,33,556,-4,-25.899280575539567,812
105650102,813,80287,80100,80581,994117,80105,80099,80225,2356,2700,28,34,33,38,344,1,10.465116279069766,812
105650102,813,80287,80100,80581,80105,994117,80099,80225,2700,3166,34,35,38,45,466,-6,-46.3519313304721,812
105650102,813,80287,80444,80581,80105,994117,80099,80225,3166,3259,35,36,45,46,93,0,0.0,812
105650102,813,80287,80444,80581,80105,998411,80099,80225,3259,3600,36,39,46,52,341,-3,-31.671554252199414,812
105650102,812,80150,999128,80301,80535,80146,80814,80010,0,1800,0,22,0,21,1800,1,2.0,813
105650102,812,999128,80150,1001846,80535,80146,80814,80010,1800,3381,22,47,21,38,1581,8,18.216318785578746,813
105650102,812,80532,999128,1001846,80535,80146,80814,80010,3381,3418,47,48,38,38,37,1,97.29729729729729,813
105650102,812,80532,999128,1001846,80535,80813,80814,80010,3418,3598,48,52,38,39,180,3,60.0,813
105650102,812,80532,999128,1001846,80148,80813,80814,80010,3598,3600,52,52,39,39,2,0,0.0,813
