matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,timeInPossession,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
95631304,804,3,3,0,0,0,50,69,5,17,58,6,28,59,11,48,0,0,0,1,0,19,5,1,88,15,10,0,0,13,67,66.11842105263159,71.64179104477611,64.19753086419753,7.444260180578581
95631304,806,3,3,0,0,0,47,56,2,22,71,9,31,65,13,52,0,0,0,7,0,13,2,1,69,11,4,0,0,18,81,79.9342105263158,64.19753086419753,71.64179104477611,-7.444260180578581
