matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98180402,803,2,4,0,0,4,59,43,1,12,202,68,7,40,60,6,54,37,6,10,6,0,9,0,0,127,52,5,79,1,49,0,19,76.41053197205804,68.35443037974683,72.82608695652173,-4.471656576774905
98180402,808,3,5,0,0,2,55,29,2,13,239,88,13,48,78,11,67,47,11,9,11,0,15,5,0,143,44,4,92,7,51,0,19,88.98441698011821,72.82608695652173,68.35443037974683,4.471656576774905
