matchId,playerId,squadId,minutesPlayed
80050103,80003,801,60.0
80050103,80009,801,60.0
80050103,80139,801,15.016666666666667
80050103,80014,801,60.0
80050103,80173,801,30.2
80050103,80002,801,15.016666666666667
80050103,80010,801,60.0
80050103,80168,801,0.0
80050103,80006,801,45.5
80050103,80012,801,30.316666666666666
80050103,80001,801,45.5
80050103,80015,801,0.0
80050103,80078,807,60.0
80050103,80087,807,60.0
80050103,80085,807,60.0
80050103,80081,807,60.0
80050103,80076,807,60.0
80050103,80020,807,60.0
80050103,80080,807,60.0
80050103,80077,807,0.0
80050103,80155,807,0.0
80050103,80086,807,0.0
80050103,80179,807,0.0
80050103,80083,807,0.0
