matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
119160205,7183,1001717,1019167,1022297,1001713,1007302,1029509,1004510,0.0,461.0,0,8,0,9,461.0,-1,-7.809110629067245,7867
119160205,7183,1001717,1019167,1022297,1022296,1007302,1029509,1004510,461.0,487.0,8,8,9,9,26.0,0,0.0,7867
119160205,7183,1001717,1019167,1022297,1022296,1007302,1023580,1004510,487.0,853.0,8,12,9,15,366.0,-2,-19.672131147540984,7867
119160205,7183,1001717,1029934,1022297,1022296,1007302,1023580,1004510,853.0,900.0,12,13,15,17,47.0,-1,-76.59574468085107,7867
119160205,7183,1001717,1029934,1022297,1001713,1022296,1023580,1027543,900.0,1198.0,13,17,17,23,298.0,-2,-24.161073825503355,7867
119160205,7183,1019167,1029934,1022297,1001713,1022296,1023580,1027543,1198.0,1376.0,17,19,23,26,178.0,-1,-20.224719101123593,7867
119160205,7183,1019167,1029934,1022297,1001713,1022296,1023580,1004510,1376.0,1513.0,19,20,26,29,137.0,-2,-52.55474452554745,7867
119160205,7183,1019167,1029934,1022297,1001713,1007302,1023580,1004510,1513.0,1800.0,20,23,29,32,287.0,0,0.0,7867
119160205,7183,1001717,1029934,1022296,1022297,1007302,1029509,1004510,1800.0,2205.0,23,28,32,40,405.0,-3,-26.666666666666668,7867
119160205,7183,1001717,1029934,1022296,1022297,1007302,1029509,1023580,2205.0,2584.0,28,34,40,43,379.0,3,28.49604221635884,7867
119160205,7183,1001717,1019167,1022296,1022297,1007302,1029509,1023580,2584.0,2746.0,34,38,43,46,162.0,1,22.22222222222222,7867
119160205,7183,1001717,1019167,1022297,1022296,1007302,1029509,1023580,2746.0,2767.0,38,38,46,47,21.0,-1,-171.42857142857144,7867
119160205,7183,1001717,1019167,1022297,1022296,1029509,1007302,1023580,2767.0,2911.0,38,42,47,49,144.0,2,50.0,7867
119160205,7183,1001717,1019167,1022296,1022297,1029509,1007302,1023580,2911.0,3600.0,42,57,49,59,689.0,5,26.124818577648767,7867
119160205,7867,1022294,1029533,1029530,1021262,1029529,1012933,1029535,0.0,2369.0,0,41,0,32,2369.0,9,13.676656817222456,7183
119160205,7867,1022294,1029534,1029530,1021262,1029529,1012933,1029535,2369.0,3249.0,41,56,32,49,880.0,-2,-8.181818181818182,7183
119160205,7867,1022294,1029533,1029530,1021262,1029529,1012933,1029535,3249.0,3600.0,56,59,49,57,351.0,-5,-51.282051282051285,7183
