matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119160205,7183,7867,6,4,0,0,0,51,73,43,2,2,12,57,77,8,25,26,51,63,6,57,43,2,12,6,4,3,33,15,3,58,5,57,29,4,42,46,0,2,60,16,2.0,91.0,91.0,62.637362637362635,65.55555555555556,-2.918192918192922
119160205,7867,7183,4,4,0,0,2,56,69,56,4,4,5,55,67,13,62,25,53,62,3,59,41,8,10,4,6,3,0,9,0,65,8,59,28,3,50,54,0,0,63,20,0.0,90.0,90.0,65.55555555555556,62.637362637362635,2.918192918192922
