matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers
119160205,7183,7867,1001713,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0,0,0,7,0,1,0,1,0,0,1,1,0,0,0,0,0
119160205,7183,7867,1001713,2,0,1,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,15,0,0,0,0,0,0,2,1,0,4,0,0,2
119160205,7183,7867,1001713,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160205,7183,7867,1001713,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160205,7183,7867,1001717,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,1,10,0,0,15,0,0,0,1,0,10,1,1,1,1,0,0,1
119160205,7183,7867,1001717,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,4,0,0,0,0,0,4,1,1,1,0,0,0,1
119160205,7183,7867,1001717,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,15,0,0,0,0,0,12,0,1,0,0,0,0,0
119160205,7183,7867,1001717,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,18,0,0,15,0,0,0,0,0,18,0,1,0,1,0,0,0
119160205,7183,7867,1004510,1,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,1,15,0,2,0,5,1,0,0,1,0,0,0,0,0
119160205,7183,7867,1004510,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,1,0,0,1,0,0,0,0,0
119160205,7183,7867,1004510,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,1,0,0,0,0
119160205,7183,7867,1004510,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119160205,7183,7867,1007302,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,15,0,0,1,3,0,0,2,1,0,1,0,0,0
119160205,7183,7867,1007302,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
119160205,7183,7867,1007302,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,1,1,3,0,0,1,1,0,1,0,0,0
119160205,7183,7867,1007302,4,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,15,0,1,0,3,0,0,0,1,0,3,0,0,0
119160205,7183,7867,1019167,1,0,0,0,0,0,6,0,0,0,1,7,7,0,0,1,7,3,1,2,1,0,14,1,0,0,0,0,2,2,1,0,2,0,0,0
119160205,7183,7867,1019167,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,10,0,0,0,0,0,1,2,1,0,0,0,0,2
119160205,7183,7867,1019167,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
119160205,7183,7867,1019167,4,0,0,0,0,0,7,0,2,0,0,12,13,0,0,0,11,2,0,2,0,0,15,0,1,0,3,0,2,0,1,0,1,0,0,0
