matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103930401,807,8118,5.0,2.0,0.0,0.0,0.0,46.0,0.0,53.0,2.0,2.0,13.0,150.0,49.0,78.0,17.0,0.0,28.0,42.0,57.0,6.0,51.0,30.0,15.0,6.0,10.0,10.0,0.0,50.0,230.0,31.0,4.0,78.0,84.0,6.0,30.0,85.0,8.0,51.0,0.0,19.0,3.0,83.42420937840785,60.0,56.98924731182796,3.0107526881720403
103930401,8118,807,2.0,3.0,0.0,0.0,1.0,47.0,0.0,58.0,1.0,1.0,14.0,168.0,60.0,93.0,13.0,0.0,26.0,52.0,60.0,7.0,53.0,33.0,8.0,12.0,10.0,10.0,0.0,0.0,245.5,10.0,2.0,93.0,69.0,6.0,31.0,93.0,2.0,49.0,0.0,40.0,0.0,91.27589967284624,56.98924731182796,60.0,-3.0107526881720403
