matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
80120701,802,808,1,9,0,0,1,45,45,3,11,51,5,23,57,19,38,1,0,10,3,5,55,7,6,0,20,74,73.40865252135575,51.35135135135135,70.96774193548387,-19.616390584132525
80120701,808,802,1,9,0,0,1,47,31,10,20,65,20,39,78,12,66,5,0,18,5,3,49,18,15,0,20,93,92.25682006062276,70.96774193548387,51.35135135135135,19.616390584132525
