matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
105650101,811,833,3.0,5.0,0.0,0.0,2.0,51.0,0.0,45.0,4.0,4.0,18.0,176.0,64.0,89.0,13.0,0.0,20.0,55.0,69.0,8.0,61.0,38.0,9.0,14.0,3.0,5.0,0.0,12.5,17.0,1.0,89.0,62.0,14.0,24.0,92.0,5.0,51.0,0.0,45.1613,1.0,92.0,66.30434782608695,53.65853658536586,12.645811240721095
105650101,833,811,0.0,8.0,0.0,0.0,0.0,47.0,0.0,61.0,4.0,4.0,15.0,133.0,49.0,67.0,11.0,0.0,25.0,40.0,53.0,9.0,44.0,33.0,6.0,5.0,5.0,3.0,0.0,22.2222,18.0,3.0,67.0,79.0,14.0,31.0,82.0,6.0,49.0,0.0,20.8333,2.0,82.0,53.65853658536586,66.30434782608695,-12.645811240721095
