matchId,squadId,playerId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers,badHandsPer60,badPassesPer60,blockedPer60,blocksPer60,breaksPer60,centrePassReceivesPer60,contactPenaltiesPer60,defensiveReboundsPer60,deflectionsPer60,feedsPer60,gainPer60,goalAssistsPer60,goalAttemptsPer60,goalMissesPer60,goalsPer60,interceptsPer60,minutesPlayedPer60,missedGoalTurnoverPer60,obstructionPenaltiesPer60,offensiveReboundsPer60,offsidesPer60,penaltiesPer60,pickupsPer60,quartersPlayedPer60,reboundsPer60,tossUpWinPer60,turnoversPer60,plusMinus,plusMinusPer60
95630601,805,80054,1,1,0,0,0,0,2,0,1,0,0,0,15,0,15,0,42.583333333333336,0,0,0,0,2,0,3,0,0,4,1.4090019569471623,1.4090019569471623,0.0,0.0,0.0,0.0,2.8180039138943247,0.0,1.4090019569471623,0.0,0.0,0.0,21.135029354207436,0.0,21.135029354207436,0.0,60.0,0.0,0.0,0.0,0.0,2.8180039138943247,0.0,4.227005870841487,0.0,0.0,5.636007827788649,-6.0,-8.454011741682974
95630601,805,80058,0,0,0,0,0,0,2,0,0,1,1,0,11,1,10,1,20.066666666666666,0,1,0,0,3,0,2,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,5.980066445182724,0.0,0.0,2.990033222591362,2.990033222591362,0.0,32.89036544850499,2.990033222591362,29.900332225913623,2.990033222591362,60.0,0.0,2.990033222591362,0.0,0.0,8.970099667774086,0.0,5.980066445182724,0.0,0.0,5.980066445182724,6.0,17.940199335548172
95630601,805,80100,0,4,0,0,0,16,8,0,0,14,1,5,25,5,20,1,62.65,0,0,0,0,8,0,4,0,0,10,0.0,3.8308060654429372,0.0,0.0,0.0,15.323224261771749,7.6616121308858744,0.0,0.0,13.407821229050281,0.9577015163607343,4.788507581803671,23.94253790901836,4.788507581803671,19.154030327214684,0.9577015163607343,60.0,0.0,0.0,0.0,0.0,7.6616121308858744,0.0,3.8308060654429372,0.0,0.0,9.577015163607342,0.0,0.0
95630601,805,80105,0,1,0,0,0,0,4,0,2,26,0,17,0,0,0,0,62.65,0,0,0,0,4,1,4,0,0,3,0.0,0.9577015163607343,0.0,0.0,0.0,0.0,3.8308060654429372,0.0,1.9154030327214686,24.90023942537909,0.0,16.280925778132485,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.8308060654429372,0.9577015163607343,3.8308060654429372,0.0,0.0,2.873104549082203,0.0,0.0
95630601,805,80154,1,0,0,0,1,10,4,0,0,7,1,2,0,0,0,1,34.2,0,2,0,0,6,0,3,0,0,2,1.7543859649122806,0.0,0.0,0.0,1.7543859649122806,17.543859649122805,7.017543859649122,0.0,0.0,12.280701754385964,1.7543859649122806,3.508771929824561,0.0,0.0,0.0,1.7543859649122806,60.0,0.0,3.508771929824561,0.0,0.0,10.526315789473683,0.0,5.263157894736842,0.0,0.0,3.508771929824561,-4.0,-7.017543859649122
95630601,805,80304,0,1,0,0,0,4,10,2,5,0,3,0,0,0,0,1,47.233333333333334,0,1,0,0,11,0,3,2,0,1,0.0,1.2702893436838392,0.0,0.0,0.0,5.081157374735357,12.70289343683839,2.5405786873676783,6.351446718419195,0.0,3.8108680310515175,0.0,0.0,0.0,0.0,1.2702893436838392,60.00000000000001,0.0,1.2702893436838392,0.0,0.0,13.973182780522231,0.0,3.8108680310515175,2.5405786873676783,0.0,1.2702893436838392,1.0,1.2702893436838392
95630601,805,80305,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,20.066666666666666,0,0,0,0,0,1,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.990033222591362,5.980066445182724,0.0,5.980066445182724,0.0,0.0,0.0,0.0,2.990033222591362,60.0,0.0,0.0,0.0,0.0,0.0,2.990033222591362,5.980066445182724,2.990033222591362,0.0,0.0,6.0,17.940199335548172
95630601,805,80389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95630601,805,80479,0,1,0,0,1,1,3,0,1,0,0,0,0,0,0,0,15.416666666666666,0,1,0,0,4,1,1,0,0,1,0.0,3.891891891891892,0.0,0.0,3.891891891891892,3.891891891891892,11.675675675675677,0.0,3.891891891891892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3.891891891891892,0.0,0.0,15.567567567567568,3.891891891891892,3.891891891891892,0.0,0.0,3.891891891891892,-1.0,-3.891891891891892
95630601,805,80535,1,0,0,0,0,5,7,0,1,0,0,0,0,0,0,0,62.65,0,0,0,1,7,2,4,0,0,1,0.9577015163607343,0.0,0.0,0.0,0.0,4.788507581803671,6.703910614525141,0.0,0.9577015163607343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.9577015163607343,6.703910614525141,1.9154030327214686,3.8308060654429372,0.0,0.0,0.9577015163607343,0.0,0.0
95630601,805,80604,0,0,0,0,0,0,8,0,1,0,1,0,0,0,0,1,42.583333333333336,0,2,0,0,10,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.272015655577299,0.0,1.4090019569471623,0.0,1.4090019569471623,0.0,0.0,0.0,0.0,1.4090019569471623,60.0,0.0,2.8180039138943247,0.0,0.0,14.090019569471623,0.0,4.227005870841487,0.0,0.0,0.0,-6.0,-8.454011741682974
95630601,805,80700,0,1,0,0,0,6,1,0,0,5,0,2,0,0,0,0,28.45,0,0,0,0,1,0,2,0,0,2,0.0,2.10896309314587,0.0,0.0,0.0,12.653778558875219,2.10896309314587,0.0,0.0,10.54481546572935,0.0,4.21792618629174,0.0,0.0,0.0,0.0,59.99999999999999,0.0,0.0,0.0,0.0,2.10896309314587,0.0,4.21792618629174,0.0,0.0,4.21792618629174,4.0,8.43585237258348
95630601,809,80022,1,4,0,0,0,12,8,0,2,4,0,4,26,5,21,0,57.916666666666664,0,1,0,0,10,2,4,0,0,7,1.0359712230215827,4.143884892086331,0.0,0.0,0.0,12.431654676258994,8.287769784172662,0.0,2.0719424460431655,4.143884892086331,0.0,4.143884892086331,26.93525179856115,5.179856115107913,21.755395683453237,0.0,60.0,0.0,1.0359712230215827,0.0,0.0,10.359712230215827,2.0719424460431655,4.143884892086331,0.0,0.0,7.251798561151079,4.0,4.143884892086331
