matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
80290101,804,805,1,2,2,0,0,49,51,1,11,127,54,6,32,66,10,56,0,0,0,4,0,7,3,0,54,59,8,70,4,0,0,7,69.38325991189427,80.0,76.92307692307693,3.076923076923066
80290101,805,804,1,5,0,2,0,50,55,2,11,113,47,6,31,55,5,50,0,0,0,3,0,10,1,3,47,65,5,65,3,0,0,11,64.42731277533039,76.92307692307693,80.0,-3.076923076923066
