matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
104230102,812,813,2,5,0,2,2,52,43,0,16,170,83,16,38,75,11,64,40,10,14,8,0,18,1,3,83,61,15,110,1,54,0,36,89.06882591093118,58.18181818181818,55.88235294117647,2.299465240641709
104230102,813,812,2,5,2,0,2,55,66,8,12,147,75,20,43,64,7,57,38,11,8,11,0,15,2,2,75,81,8,102,10,46,0,40,82.59109311740892,55.88235294117647,58.18181818181818,-2.299465240641709
