matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
98181304,805,806,5,6,0,0,3,51,46,3,20,189,67,13,35,59,6,53,37,7,7,10,0,15,3,2,118,61,7,81,6,45,0,25,80.1980198019802,65.4320987654321,67.81609195402298,-2.3839931885908783
98181304,806,805,2,3,0,0,1,53,36,0,12,229,93,6,44,69,10,59,39,5,15,6,0,11,1,5,145,47,14,87,1,55,0,19,86.13861386138613,67.81609195402298,65.4320987654321,2.3839931885908783
