matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100831303,810,8119,4,3,0,0,0,44,50,2,11,146,75,13,22,54,12,42,25,8,9,9,0,10,2,1,75,61,8,85,4,49,0,33,82.94930875576037,49.411764705882355,59.756097560975604,-10.34433285509325
100831303,8119,810,1,4,0,0,0,44,53,2,23,143,77,17,26,56,7,49,27,13,9,8,0,22,2,0,77,76,13,82,4,51,0,28,80.02168609379235,59.756097560975604,49.411764705882355,10.34433285509325
