matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,quartersPlayed,rebounds,tossUpWin,turnovers
98181105,802,80028,1,0,0,0,0,0,5,1,0,0,7,7,0,5,0,0,0,0,15,0,1,0,0,7,2,0,5,1,0,0,0
98181105,802,80028,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80028,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80028,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80198,1,1,0,0,0,0,8,0,0,0,9,1,0,1,8,2,6,0,15,0,2,1,0,1,2,0,17,1,1,0,2
98181105,802,80198,2,1,1,0,0,1,5,2,0,0,11,3,0,2,8,2,6,0,15,0,1,0,0,3,3,0,13,1,0,0,4
98181105,802,80198,3,0,0,0,0,0,3,2,0,0,14,3,0,1,9,4,5,0,15,0,0,1,0,3,2,1,16,1,1,0,1
98181105,802,80198,4,0,0,0,0,1,5,1,0,1,17,8,0,5,8,1,7,0,15,0,1,0,0,8,2,0,14,1,0,0,1
98181105,802,80223,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,15,0,1,0,1,0,4,0,1,1,0,0,0
98181105,802,80223,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,3,0,3,1,0,0,0
98181105,802,80223,3,0,0,0,0,1,3,2,0,0,1,1,1,0,0,0,0,1,15,0,0,0,0,1,2,1,6,1,0,0,0
98181105,802,80223,4,0,0,0,0,0,3,2,0,0,1,0,1,0,0,0,0,1,15,0,1,0,0,0,3,2,8,1,0,0,0
98181105,802,80247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80247,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80247,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80247,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,1,0,0,0
98181105,802,80428,1,0,0,0,0,0,0,2,0,1,2,0,1,0,0,0,0,1,15,0,0,0,0,0,2,2,6,1,0,0,1
98181105,802,80428,2,0,0,0,0,0,0,7,2,3,1,0,3,0,0,0,0,1,15,0,0,0,0,0,7,0,4,1,2,0,0
98181105,802,80428,3,0,0,0,0,0,0,4,1,2,0,0,3,0,0,0,0,2,15,0,1,0,0,0,5,1,4,1,1,0,0
98181105,802,80428,4,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,15,0,3,0,0,0,7,0,1,1,0,0,0
98181105,802,80524,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,15,0,1,0,0,1,3,0,0,1,0,0,0
98181105,802,80524,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,15,0,2,0,0,0,4,0,1,1,0,0,0
98181105,802,80524,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,3,0,2,1,0,0,0
98181105,802,80524,4,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,4,1,3,1,0,0,0
98181105,802,80526,1,1,0,0,0,0,0,1,0,1,18,4,0,2,0,0,0,0,15,0,0,0,1,18,1,0,14,1,0,0,1
98181105,802,80526,2,1,0,0,0,0,0,3,0,0,20,6,0,2,0,0,0,0,15,0,0,0,0,19,3,1,16,1,0,0,1
98181105,802,80526,3,0,0,0,0,0,0,2,0,0,20,7,0,3,0,0,0,0,15,0,0,0,0,19,2,0,13,1,0,0,0
98181105,802,80526,4,1,1,0,0,0,0,5,0,0,23,8,0,5,0,0,0,0,15,0,0,0,1,23,5,0,15,1,0,0,2
98181105,802,80540,1,1,1,0,0,0,0,1,0,0,8,0,1,0,8,2,6,1,15,0,0,1,0,0,1,0,10,1,1,0,2
98181105,802,80540,2,0,0,0,0,0,0,1,0,0,10,2,0,2,8,1,7,0,15,0,0,0,1,2,1,1,9,1,0,0,1
98181105,802,80540,3,1,0,0,0,0,0,0,0,0,12,4,0,1,8,1,7,0,15,0,1,1,1,4,1,1,10,1,1,0,2
98181105,802,80540,4,0,0,0,0,0,0,0,0,0,16,3,0,0,13,2,11,0,15,0,0,1,0,3,0,0,14,1,1,0,0
98181105,802,80565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80565,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80565,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80565,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80646,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80646,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80646,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,80699,2,0,0,0,0,0,5,1,0,0,9,9,0,3,0,0,0,0,15,0,0,0,0,9,1,0,5,1,0,0,0
98181105,802,80699,3,0,1,0,0,0,4,3,0,0,5,5,0,0,0,0,0,0,15,0,0,0,1,5,4,0,4,1,0,0,2
98181105,802,80699,4,0,0,0,0,1,6,0,0,1,5,5,0,5,0,0,0,0,15,0,0,0,0,5,0,0,6,1,0,0,0
98181105,802,997432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,997432,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,997432,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,802,997432,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80022,2,0,1,0,0,0,2,2,0,0,4,0,0,0,3,1,2,0,7,0,0,0,0,0,2,0,6,1,0,0,2
98181105,809,80022,3,0,0,0,0,0,3,1,0,0,9,2,0,0,6,0,6,0,15,0,1,1,0,2,2,0,11,1,1,0,0
98181105,809,80022,4,1,0,0,0,0,5,1,0,0,4,2,0,0,2,0,2,0,15,0,1,0,0,2,2,0,7,1,0,0,1
98181105,809,80055,1,0,1,0,0,0,6,1,0,0,13,12,0,9,0,0,0,0,15,0,0,0,0,12,1,0,7,1,0,0,1
98181105,809,80055,2,0,0,0,0,0,5,0,0,0,8,8,0,3,0,0,0,0,15,0,0,0,0,8,0,0,5,1,0,0,0
98181105,809,80055,3,0,1,0,0,0,5,2,0,0,12,12,0,5,0,0,0,0,15,0,0,0,0,12,2,0,5,1,0,0,2
98181105,809,80055,4,0,0,0,0,1,5,0,0,0,7,7,1,2,0,0,0,1,15,0,0,0,1,7,0,0,6,1,0,0,1
98181105,809,80057,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,2,3,1,0,0,0
98181105,809,80057,2,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,0,3,1,1,0,0
98181105,809,80057,3,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,1,15,0,2,0,0,0,3,0,3,1,0,0,0
98181105,809,80057,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,1,0,0,0
98181105,809,80058,1,1,0,0,0,0,0,0,0,0,6,1,0,1,5,0,5,0,15,0,0,0,0,1,0,0,5,1,0,0,1
98181105,809,80058,2,0,0,0,0,0,0,0,0,0,3,2,0,2,1,0,1,0,9,0,0,0,0,2,0,0,1,1,0,0,0
98181105,809,80058,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80058,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80150,1,0,1,0,0,0,5,0,0,0,12,0,0,0,12,0,12,0,15,0,0,0,0,0,0,0,17,1,0,0,1
98181105,809,80150,2,0,0,0,0,0,3,0,0,0,13,1,0,0,11,1,10,0,15,0,0,0,0,1,0,0,15,1,0,0,1
98181105,809,80150,3,0,0,0,0,0,0,0,0,0,10,1,0,0,9,2,7,0,15,0,0,0,0,1,0,0,9,1,0,0,1
98181105,809,80150,4,1,0,0,0,0,0,0,0,0,11,0,0,0,11,0,11,0,15,0,0,0,0,0,0,0,11,1,0,0,1
98181105,809,80182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80182,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98181105,809,80182,3,0,0,0,0,0,0,2,0,0,18,6,1,0,0,0,0,1,15,0,1,0,0,18,3,0,13,1,0,0,0
98181105,809,80182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80479,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80479,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80479,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,80701,1,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,4,1,4,1,0,0,0
98181105,809,80701,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,15,0,1,0,1,0,3,0,0,1,0,0,0
98181105,809,80701,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,2,1,0,0,0
98181105,809,80701,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,1,0,0,0
98181105,809,991906,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,991906,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,991906,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,991906,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,993041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98181105,809,993041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,993041,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,993041,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98181105,809,993358,1,0,0,0,0,0,0,5,1,1,1,0,1,0,0,0,0,0,15,0,1,0,0,0,6,1,4,1,1,0,0
98181105,809,993358,2,0,0,0,0,0,0,3,1,0,2,0,1,0,0,0,0,0,15,0,1,0,0,0,4,1,5,1,1,0,0
98181105,809,993358,3,0,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,15,0,2,0,0,0,7,0,2,1,0,0,0
98181105,809,993358,4,0,0,0,0,0,0,5,0,1,3,0,0,0,0,0,0,0,15,0,0,0,0,0,5,0,3,1,0,0,0
98181105,809,994117,1,0,0,0,0,0,0,5,0,0,22,9,0,4,0,0,0,0,15,0,0,0,0,22,5,1,14,1,0,0,0
98181105,809,994117,2,0,0,0,0,0,0,1,0,0,18,6,1,0,0,0,0,1,15,0,0,0,0,18,1,0,13,1,0,0,0
98181105,809,994117,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
98181105,809,994117,4,0,0,0,0,0,0,2,0,0,15,5,0,5,0,0,0,0,15,0,0,0,0,15,2,1,11,1,0,0,0
