matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103940201,8117,8118,0.0,2.0,0.0,0.0,1.0,55.0,0.0,58.0,3.0,3.0,12.0,164.0,60.0,89.0,19.0,0.0,20.0,53.0,66.0,7.0,59.0,39.0,12.0,8.0,8.0,13.0,0.0,29.0,431.5,7.0,2.0,89.0,65.0,11.0,23.0,89.0,6.0,53.0,0.0,28.0,2.0,88.33746898263027,66.29213483146067,53.191489361702125,13.100645469758547
103940201,8118,8117,5.0,1.0,0.0,0.0,0.0,51.0,0.0,48.0,3.0,3.0,12.0,154.0,56.0,82.0,14.0,0.0,26.0,43.0,64.0,14.0,50.0,36.0,8.0,6.0,13.0,8.0,0.0,36.0,263.5,16.0,1.0,82.0,64.0,9.0,29.0,94.0,9.0,47.0,0.0,26.0,5.0,93.30024813895781,53.191489361702125,66.29213483146067,-13.100645469758547
