matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
80050902,804,80043,1,0,1,0,0,0,0,2,0,0,3,0,2,0,0,0,2,0,1,0,0,3,0,0,0,2
80050902,804,80043,2,0,0,0,0,0,0,4,0,1,3,0,2,0,0,0,0,0,0,0,1,4,3,0,0,1
80050902,804,80043,3,0,0,0,0,0,0,6,0,0,3,0,2,0,0,0,1,0,1,0,1,7,1,0,0,0
80050902,804,80043,4,0,0,0,0,0,0,3,0,0,8,0,5,0,0,0,0,0,0,0,0,3,1,0,0,0
80050902,804,80045,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0
80050902,804,80045,2,0,1,0,0,0,5,0,0,0,7,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1
80050902,804,80045,3,0,1,0,0,0,7,1,0,0,9,0,7,0,0,0,0,0,0,0,0,1,1,0,0,1
80050902,804,80045,4,0,1,0,0,0,4,1,0,2,9,0,4,0,0,0,0,0,0,0,0,1,1,0,0,2
80050902,804,80046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80046,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80046,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80049,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
80050902,804,80049,2,0,0,0,0,0,0,5,1,3,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0
80050902,804,80049,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0
80050902,804,80049,4,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
80050902,804,80050,1,1,0,0,0,0,4,3,0,0,4,0,2,7,1,6,1,0,0,1,0,3,0,1,0,1
80050902,804,80050,2,0,2,0,0,0,6,1,0,0,4,0,1,6,0,6,0,0,0,0,0,1,0,0,0,2
80050902,804,80050,3,0,0,0,0,0,8,1,0,1,3,0,3,9,0,9,0,0,1,0,0,2,0,0,0,1
80050902,804,80050,4,0,1,0,0,0,6,0,0,1,1,0,1,9,1,8,0,0,0,0,0,0,3,0,0,1
80050902,804,80052,1,1,0,1,0,0,0,0,0,0,1,0,0,6,2,4,0,0,0,0,0,0,0,0,0,2
80050902,804,80052,2,0,0,0,0,0,0,0,0,0,1,0,1,9,2,7,0,0,0,0,0,0,0,0,0,1
80050902,804,80052,3,2,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,0,0,0,0,1,0,0,2
80050902,804,80052,4,0,0,0,0,0,0,0,0,1,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,0
80050902,804,80127,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
80050902,804,80127,2,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
80050902,804,80127,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
80050902,804,80127,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80171,1,0,1,0,0,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2
80050902,804,80171,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80174,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
80050902,804,80174,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
80050902,804,80174,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
80050902,804,80178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80178,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80178,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80180,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,804,80180,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0
80050902,807,80020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80020,3,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
80050902,807,80020,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0
80050902,807,80076,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80050902,807,80076,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
80050902,807,80076,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
80050902,807,80076,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80077,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80077,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80077,4,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0
80050902,807,80078,1,1,1,0,0,0,0,1,0,0,0,0,0,11,2,9,0,0,0,0,0,1,2,0,0,3
80050902,807,80078,2,0,0,0,0,0,0,1,0,0,0,0,0,17,6,11,0,0,0,4,0,1,0,4,0,0
80050902,807,80078,3,1,0,0,0,0,0,0,0,0,1,0,0,14,4,10,0,0,0,3,0,0,0,3,0,1
80050902,807,80078,4,0,0,0,0,0,0,0,0,0,0,0,0,10,1,9,0,0,0,1,0,0,0,1,0,0
80050902,807,80080,1,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,0,2,0,0,3,0,0,0,0
80050902,807,80080,2,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
80050902,807,80080,3,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
80050902,807,80080,4,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,7,1,1,0,1
80050902,807,80081,1,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0
80050902,807,80081,2,1,0,0,0,0,0,3,0,0,8,0,5,0,0,0,0,0,3,0,0,6,1,0,0,2
80050902,807,80081,3,0,0,0,0,0,1,1,0,0,9,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0
80050902,807,80081,4,2,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,4,1,0,0,2
80050902,807,80083,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
80050902,807,80083,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,0,1
80050902,807,80083,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80083,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80085,1,0,0,0,0,0,8,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80050902,807,80085,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80050902,807,80085,3,1,0,0,0,0,6,1,0,1,7,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1
80050902,807,80085,4,0,1,0,0,0,5,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
80050902,807,80086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80086,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80086,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80086,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80087,1,0,0,0,0,0,4,1,0,0,5,0,5,5,1,4,0,0,0,2,0,1,1,2,0,0
80050902,807,80087,2,1,0,0,0,0,4,0,0,0,3,0,1,5,2,3,0,0,0,0,0,0,0,0,0,1
80050902,807,80087,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80087,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80155,3,0,1,0,0,0,4,1,0,0,2,0,2,6,0,6,0,0,0,0,0,1,1,0,0,2
80050902,807,80155,4,0,0,0,0,0,5,3,0,1,3,0,1,2,1,1,0,0,1,0,0,4,0,0,0,1
80050902,807,80179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80050902,807,80179,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
