matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
124380901,806,8117,53,17,53,17,0,5,1,0,0,52,66,52,4,4,10,14,65,76,12,83,15,46,9,51,70,15,46,9,55,38,10,7,4,6,Q4 14:28,9,20,371,19,3,72,7,64,24,6,49,46,3,0,0,70,10,3.0,91.0,91.0,60.43956043956044,70.23809523809523,-9.798534798534789
124380901,8117,806,56,8,56,8,2,2,0,1,1,53,76,39,3,3,5,8,59,90,15,67,20,52,7,54,64,5,52,7,59,44,10,5,6,4,Q4 14:49,2,40,390,14,1,53,7,66,22,9,47,54,2,0,2,50,10,2.0,84.0,84.0,70.23809523809523,60.43956043956044,9.798534798534789
