matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
111081203,8117,1014128,1001357,80296,80105,998401,80559,999135,0.0,545.0,0,5,0,12,545.0,-7,-46.23853211009174
111081203,8117,1014128,80475,80296,80105,998401,80559,999135,545.0,1165.0,5,18,12,23,620.0,2,11.61290322580645
111081203,8117,1001357,80475,80296,80105,998401,80559,999135,1165.0,2474.0,18,48,23,47,1309.0,6,16.50114591291062
111081203,8117,1001357,80475,80296,80105,80297,80559,999135,2474.0,3600.0,48,75,47,67,1126.0,7,22.380106571936057
111081203,807,80078,1007306,1004472,1000831,991905,1007219,1006231,0.0,1373.0,0,27,0,23,1373.0,4,10.487982520029133
111081203,807,80078,1007306,1007220,1000831,991905,1007219,1006231,1373.0,1800.0,27,37,23,32,427.0,1,8.430913348946136
111081203,807,80078,1007306,1015274,1000831,991905,1007219,1006231,1800.0,2262.0,37,44,32,43,462.0,-4,-31.16883116883117
111081203,807,80078,1007306,1015274,1000831,991905,1006231,1007219,2262.0,2357.0,44,45,43,45,95.0,-1,-37.89473684210527
111081203,807,80078,1007306,1015274,1000831,991905,1006231,1005495,2357.0,2464.0,45,46,45,48,107.0,-2,-67.28971962616822
111081203,807,80078,1007306,1015274,1000831,991905,1007219,1005495,2464.0,2700.0,46,52,48,55,236.0,-1,-15.254237288135593
111081203,807,80078,1007306,1015274,1000831,991905,1007219,1006231,2700.0,2855.0,52,54,55,58,155.0,-1,-23.2258064516129
111081203,807,80078,1021092,1015274,1000831,991905,1007219,1006231,2855.0,3039.0,54,57,58,62,184.0,-1,-19.565217391304348
111081203,807,80078,1021092,1015274,1000831,991905,1007219,1005495,3039.0,3315.0,57,61,62,67,276.0,-1,-13.043478260869566
111081203,807,80078,1007306,1015274,1000831,991905,1007219,1005495,3315.0,3600.0,61,67,67,75,285.0,-2,-25.263157894736842
