matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119160101,9197,9198,8,4,0,0,0,51,61,41,1,1,12,45,57,10,20,33,38,53,8,45,35,2,8,9,8,2,38,13,2,54,9,45,35,5,40,46,0,1,47,20,3.0,88.0,88.0,51.13636363636363,66.33663366336634,-15.20027002700271
119160101,9198,9197,1,5,0,0,1,51,77,42,6,6,18,67,102,15,80,26,62,72,5,67,44,12,11,8,9,1,20,20,2,62,17,67,27,1,45,54,0,0,55,17,1.0,101.0,101.0,66.33663366336634,51.13636363636363,15.20027002700271
