matchId,squadId,oppSquadId,period,attempt_from_zone1,attempt_from_zone2,attempts1,attempts2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,points,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
111080904,807,810,1,15.0,2.0,15.0,2.0,0.0,2.0,0.0,0.0,1.0,16.0,56.0,9.0,0.0,0.0,2.0,2.0,38.0,14.0,20.0,2.0,100.0,6.0,13.0,0.0,10.0,17.0,4.0,13.0,0.0,13.0,9.0,2.0,2.0,2.0,1.0,75.0,66.0,1.0,0.0,20.0,10.0,4.0,13.0,7.0,21.0,4.0,44.0,0.0,40.0,3.0,84.0,61.904761904761905,76.0,-14.095238095238095
111080904,807,810,2,17.0,3.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,15.0,63.0,6.0,2.0,2.0,1.0,3.0,46.0,16.0,24.0,4.0,100.0,7.0,14.0,1.0,12.0,20.0,5.0,14.0,1.0,15.0,10.0,4.0,1.0,3.0,2.0,60.0,90.0,8.0,0.0,24.0,14.0,4.0,16.0,7.0,26.0,4.0,46.0,0.0,20.0,3.0,102.85714285714286,57.692307692307686,73.91304347826086,-16.220735785953174
111080904,807,810,3,13.0,3.0,13.0,3.0,2.0,0.0,0.0,0.0,1.0,15.0,38.0,11.0,3.0,3.0,4.0,7.0,37.0,14.0,20.0,4.0,75.0,9.0,9.0,2.0,9.0,16.0,5.0,9.0,2.0,11.0,6.0,3.0,2.0,3.0,1.0,40.0,47.5,3.0,0.0,20.0,14.0,4.0,13.0,10.0,26.0,2.0,42.0,0.0,40.0,2.0,102.85714285714286,42.30769230769231,67.85714285714286,-25.549450549450555
111080904,807,810,4,15.0,5.0,15.0,5.0,0.0,1.0,0.0,0.0,1.0,12.0,73.0,10.0,0.0,0.0,0.0,0.0,50.0,16.0,25.0,2.0,0.0,7.0,12.0,3.0,12.0,20.0,5.0,12.0,3.0,15.0,11.0,0.0,4.0,1.0,2.0,60.0,45.5,4.0,0.0,25.0,14.0,1.0,18.0,7.0,26.0,4.0,50.0,0.0,80.0,3.0,102.85714285714286,57.692307692307686,68.18181818181817,-10.489510489510486
111080904,810,807,1,20.0,2.0,20.0,2.0,2.0,1.0,0.0,0.0,0.0,15.0,76.0,4.0,0.0,0.0,2.0,2.0,50.0,20.0,26.0,3.0,100.0,4.0,19.0,0.0,17.0,22.0,3.0,19.0,0.0,19.0,13.0,3.0,3.0,1.0,2.0,67.0,98.0,6.0,0.0,26.0,10.0,1.0,19.0,5.0,25.0,3.0,56.0,0.0,43.0,2.0,100.0,76.0,61.904761904761905,14.095238095238095
111080904,810,807,2,19.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,69.0,11.0,0.0,0.0,4.0,4.0,45.0,17.0,22.0,3.0,100.0,6.0,17.0,0.0,15.0,19.0,2.0,17.0,0.0,17.0,11.0,3.0,3.0,2.0,3.0,100.0,82.0,5.0,0.0,22.0,16.0,1.0,17.0,6.0,23.0,2.0,54.0,0.0,43.0,2.0,90.98901098901099,73.91304347826086,57.692307692307686,16.220735785953174
111080904,810,807,3,19.0,2.0,19.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,73.0,7.0,0.0,0.0,1.0,1.0,47.0,18.0,23.0,4.0,75.0,7.0,19.0,0.0,16.0,21.0,2.0,19.0,0.0,19.0,11.0,3.0,5.0,1.0,3.0,50.0,90.0,2.0,1.0,23.0,9.0,4.0,19.0,7.0,28.0,2.0,58.0,0.0,71.0,1.0,110.76923076923077,67.85714285714286,42.30769230769231,25.549450549450555
111080904,810,807,4,15.0,1.0,15.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,73.0,14.0,3.0,3.0,3.0,6.0,34.0,14.0,17.0,4.0,50.0,7.0,14.0,1.0,14.0,16.0,1.0,14.0,1.0,15.0,11.0,2.0,2.0,2.0,1.0,100.0,79.5,3.0,0.0,17.0,17.0,3.0,16.0,7.0,22.0,1.0,50.0,0.0,29.0,1.0,87.03296703296704,68.18181818181817,57.692307692307686,10.489510489510486
