matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
122050101,804,8118,46,5,46,5,2,3,0,1,0,36,79,21,1,1,9,10,43,53,11,55,14,39,4,38,51,8,39,4,43,31,6,6,4,6,2,25,310,7,2,28,4,47,16,8,31,49,0,1,60,9,2.0,65.0,97.5,66.15384615384615,53.2258064516129,12.92803970223325
122050101,8118,804,32,9,32,9,1,2,1,0,0,35,56,29,1,1,6,7,37,56,7,86,15,26,7,30,41,8,26,7,33,22,6,5,6,4,6,0,205,5,1,34,8,40,21,2,32,51,0,2,56,10,0.0,62.0,93.0,53.2258064516129,66.15384615384615,-12.92803970223325
