matchId,playerId,squadId,minutesPlayed
103931001,80540,804,60.0
103931001,80293,804,60.0
103931001,994224,804,60.0
103931001,991901,804,60.0
103931001,80045,804,60.0
103931001,80577,804,60.0
103931001,1001920,804,60.0
103931001,1001712,804,0.0
103931001,1001716,804,0.0
103931001,1001713,804,0.0
103931001,80078,807,60.0
103931001,993463,807,60.0
103931001,992954,807,60.0
103931001,1000831,807,60.0
103931001,991905,807,60.0
103931001,1006231,807,25.366666666666667
103931001,80080,807,60.0
103931001,991903,807,0.0
103931001,1007219,807,35.68333333333333
103931001,1001557,807,0.0
