attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,matchId,squadId,oppSquadId,fantasyScore
1.4188611795130206,2.987821276747123,0.8669053356180529,1.801741116271882,1.249707759933039,1.4480429479435426,2.6075990988248186,2.0378869784990914,2.709274673008323,0.13526538079760214,0.1536091612695915,0.0,0.0,0.0,0.0,0.0,0.0,0.30960717748933925,0.1911104693242513,0.18678410065770662,0.0,0.0,0.0,10.561431730356395,1.0,116650104.0,8117.0,810.0,32.298463760198516
1.14800345678289,2.7455093503937014,0.5910450822905654,1.6780943112448024,0.7700710385118953,1.2135633221794284,2.3062678770346623,1.7938861778488884,2.378589241401311,0.025873885206700326,0.0291696492483894,0.0,0.0,0.0,0.0,0.0,0.0,0.14067575188640855,0.03869777170334383,0.03423859753379885,0.0,0.0,0.0,10.701530646657757,2.0,116650202.0,8117.0,807.0,32.22837358982075
0.6898865873523546,2.070460305653698,0.08568174452631994,1.0338301707425774,0.4808706880649327,0.7244005109437698,1.7518844211497175,1.242615102860075,1.6778347117645744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0553073752774015,0.0,0.0,0.0,0.0,0.0,9.544808439688016,3.0,116650304.0,8117.0,801.0,26.351977538132253
0.5101461869858585,1.789540520402814,0.09458180488916224,0.781111930010807,0.33699479298190366,0.5532839207375342,1.6904891076707664,1.0959518653990892,1.5004573457284143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013693413871114661,0.0,0.0,0.0,0.0,0.0,9.255351225957783,4.0,116650403.0,8117.0,8119.0,25.165552922534538
0.3432672170702007,1.4193197505881783,0.03995833535356273,0.515553479632469,0.2062227050557003,0.37609883418220885,1.3942067600551933,0.8609070903005226,1.312400774906408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024992504501241295,0.0,0.0,0.0,0.0,0.0,9.042228962429707,5.0,116650501.0,8117.0,804.0,23.615774136438112
0.21265476716444287,1.4801554404145079,0.016786461967899513,0.537795782463929,0.10849670122525919,0.25339985590778097,1.1842756553853606,0.7385144082332762,1.2228715798764345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008707392651615759,0.0,0.0,0.0,0.0,0.0,8.883797491272821,6.0,116650601.0,8117.0,806.0,23.67878230608577
0.1457003133201609,1.3298366587084467,0.0015383292607842383,0.3355107974699324,0.08757050280865623,0.16213658948249254,1.0933454119714707,0.6162376611568,1.0432645353991015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009415158673575287,0.0,0.0,0.0,0.0,0.0,8.687504871076873,7.0,116650703.0,8117.0,8118.0,22.345425561432222
0.10027746066097644,1.1413275735521091,0.0028928305995068932,0.2804359377494189,0.06679155423783158,0.11609218786179679,0.9640973569396324,0.4991901734349597,0.8616823696487524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010908081868024966,0.0,0.0,0.0,0.0,0.0,8.4767972262782,8.0,116650802.0,8117.0,801.0,21.9214743157773
0.08863507065281458,1.4980340465620237,0.0014471399567172508,0.379097687291442,0.047604811158562924,0.10677013531535158,0.8933850774068381,0.44080083872530695,0.9467520057951812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40203729811173,9.0,116650901.0,8117.0,810.0,22.421469905249193
0.0649576966073173,1.1870061366255829,0.0,0.25428770971465686,0.03261423884526829,0.08180915144409857,0.7918987153940987,0.39132411478187934,0.8267421869334433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379775806913283,10.0,116651001.0,8117.0,806.0,21.745118923461124
0.06532841504405144,1.1272828903376797,0.0005156752823601064,0.2437650028737899,0.03072655320409295,0.0798273520623971,0.7351058270662509,0.3590649841001205,0.727625025446421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.260675167574746,11.0,116651101.0,8117.0,807.0,21.664770639200515
0.0536986781218878,0.853589508758498,0.0,0.14623545830777923,0.023999227389057895,0.06422293616015248,0.6955206095323943,0.30935846918819054,0.6716632470717994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005018605479032565,0.0,0.0,0.0,0.0,0.0,8.186846844429983,12.0,116651203.0,8117.0,804.0,21.113208432262255
0.05114783118537812,0.8966330848818014,0.0005316243996058848,0.1564885496183206,0.028868599885874358,0.06204629293950288,0.7530108711466422,0.3128266867005606,0.6580296492919748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.158536028711442,13.0,116651304.0,8117.0,8119.0,21.138128562980512
0.03828473189008381,0.8801717101484325,0.0005138045434098066,0.13558545771116032,0.02036962635596625,0.05010500268611522,0.6326414733465615,0.2670291954938965,0.5876705225164168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047170180923501254,0.0,0.0,0.0,0.0,0.0,8.143218395321677,14.0,116651401.0,8117.0,8118.0,20.99445096941503
