attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,matchId,squadId,oppSquadId,fantasyScore
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.513574950370463,0.7666036714218597,0.4032536765856743,1.1922813935605985,0.09968014917856909,0.8773614624205874,0.0,0.36167012731628617,5.2924089955424956,0.18505421451295082,0.330616756799455,0.008350560166184315,0.0,0.11624934347694608,0.0786601738890184,24.267063669267117,1.0,116650101.0,801.0,8119.0,40.82229425783643
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3347208573773388,0.5419537848372333,0.21841254967136237,1.0153372467572095,0.038394246707934544,0.8041863955201454,0.0,0.20531535485488991,5.251353991637686,0.10898032535308048,0.22279715177871903,0.003264697333943164,0.0,0.06377267901949432,0.04087161799706801,23.879060311612072,2.0,116650204.0,801.0,8118.0,36.4422465609506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1565253815685892,0.3970701208275421,0.1287941989389734,0.870629297195336,0.026436216846344306,0.6426231079939889,0.0,0.13829174535567432,5.850929025308488,0.07482880511441271,0.15225270060372909,0.0012315281453715637,0.0,0.03196714232405646,0.02450411484192629,23.48269641541627,3.0,116650304.0,801.0,8117.0,33.67163506843668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1062933986866497,0.29798423851356215,0.09893336563810577,0.8727154268824939,0.0119214066998567,0.678982380438691,0.0,0.09326444482295275,5.201839999555373,0.037572352326281595,0.10882389086887059,0.0,0.0,0.020954411213841423,0.010465970223726147,23.231531632601,4.0,116650404.0,801.0,806.0,32.78351840593064
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0450904569472086,0.22101278355084897,0.06975728621710611,0.7560817118456731,0.007558160184691885,0.5722668553464014,0.0,0.09445892880094944,4.620718892755529,0.04686545291549998,0.08828587056916755,0.0,0.0,0.017291158912645013,0.005756723030110165,23.18177554272632,5.0,116650504.0,801.0,807.0,31.438813948064947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9329703409729798,0.24907456372289793,0.057101211243784776,0.7513486199431021,0.006739729024963986,0.5133475184983156,0.0,0.06686129201287522,5.079857156988149,0.03695084298496584,0.07330803603784247,0.0,0.0,0.008280219321439507,0.0029289902372927226,22.680081015686174,6.0,116650602.0,801.0,804.0,31.031154484681984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0609220750490833,0.1812370631924997,0.05976730007593349,0.5457139748205972,0.002858706553355577,0.37998838584237415,0.0,0.05144515810276679,4.764361251643674,0.022543526782480533,0.06932678219294285,0.0,0.0,0.00929364803887539,0.0029334893299670897,22.400625204709666,7.0,116650702.0,801.0,810.0,29.770634411581835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8998073155642625,0.18910960610659358,0.0472270172177223,0.5930573237299664,0.005159958720330237,0.4149970198523681,0.0,0.05192558053031511,5.441471102234428,0.021292612108828907,0.06284464219247578,0.0,0.0,0.007772953395007854,0.004687184152011321,22.722954829486792,8.0,116650802.0,801.0,8117.0,29.5582386177854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9066108561806349,0.18426792467013176,0.05022626600546868,0.6185101922514527,0.0010120790357183102,0.4347024749868351,0.0,0.03414539508328484,4.7256125195792835,0.014672804889505226,0.05697202391665167,0.0,0.0,0.005922012448311881,0.0013327775805198347,22.33275539550671,9.0,116650904.0,801.0,806.0,29.64346527338163
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8497193704029807,0.15011587170722374,0.038646524861129926,0.5634509271822704,0.0023162661093695577,0.399538216751008,0.0,0.038895590823397934,4.4070166077502835,0.012735761024128172,0.04708693056525465,0.0,0.0,0.003508323995139411,0.0011290876831261004,22.675568928357546,10.0,116651004.0,801.0,807.0,28.978528366447573
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.818069403088288,0.18923444976076556,0.048179140337019484,0.5705892412935324,0.0012186348987108656,0.3772739119103466,0.0,0.03944144196497753,4.2916354597107444,0.015514797336845186,0.04065048156464193,0.0,0.0,0.0028826242469879517,0.0013582516339869283,22.423329815203928,11.0,116651104.0,801.0,8119.0,29.225525822358705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8089174118993787,0.16322873569173507,0.029290565108026596,0.5506793804374593,0.0015007325003870938,0.3920459412621327,0.0,0.03093532097467813,4.61257844361481,0.009307577865202057,0.038151823814168984,0.0,0.0,0.001577954190525768,0.0,22.514428269200632,12.0,116651204.0,801.0,8118.0,28.774638371908605
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7383904827947613,0.14197212183789365,0.02282479320657338,0.5563961079191281,0.0,0.374288106862223,0.0,0.026846344792469643,4.755379772954313,0.00927599965721858,0.0316453216791216,0.0,0.0,0.0017963511428718073,0.0,22.12910576486033,13.0,116651302.0,801.0,804.0,28.449287360400465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8281634776541047,0.09586661564058092,0.018952624426453554,0.40991457274084914,0.0,0.2814767394771464,0.0,0.019787604901540932,4.469404227624174,0.007564330915144079,0.02961161007328126,0.0,0.0,0.0010723985051414777,0.00041103175681683583,22.126078874918388,14.0,116651402.0,801.0,810.0,27.543467642015955
