attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,matchId,squadId,oppSquadId,fantasyScore
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625004913624266,1.014233168079322,5.919352498266773,1.0173816568047336,4.506264742823882,0.8773867975995635,0.8539935847628155,7.670738525980609,2.920570610183545,0.247773213231322,0.01068630504210404,0.0,0.0008465425646784434,0.0,55.56490658567835,1.0,116650101.0,8119.0,801.0,96.84372905424458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.458287328893163,0.6619276291407439,4.327873089722465,0.6266608263980143,3.2323305926978456,0.5759368836291913,0.6751207729468599,7.273910375896158,2.7963192586308163,0.15431137979693169,0.0007814407814407814,0.0,0.0,0.0,55.31220034333101,2.0,116650203.0,8119.0,810.0,76.72457863501226
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.694167306216424,0.7297096053611318,5.100807549109341,0.6257787166862588,3.9447960618846696,0.6297835236298703,0.533257663615203,7.143498217413448,2.1995045291563855,0.11241076038384161,0.0006288184909844544,0.0,0.0,0.0,55.48354911724723,3.0,116650302.0,8119.0,806.0,83.50205888782068
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7998238601471632,0.5760632013114929,4.70965443015294,0.6333022187118547,3.4803682110163447,0.6191025089187356,0.5255191137632159,8.197926520883717,2.6187040311659033,0.08626596255216674,0.000764874745130156,0.0,0.0,0.0,55.81570598761134,4.0,116650403.0,8119.0,8117.0,79.63077506951899
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3231006749964096,0.6069222761970854,5.077052259118127,0.5516211917288633,3.915060414269275,0.8311881913412937,0.4862188766647365,7.2469325153374236,2.183957935766779,0.0700640627343432,0.0,0.0,0.0,0.0,55.62271540209015,5.0,116650502.0,8119.0,8118.0,86.53542564275833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2125753221337474,0.46713803244688984,4.762958212738588,0.4444571187156739,3.72635482855709,0.37296229916119034,0.4630848174208175,6.634997168513874,2.3775806735174374,0.05956952011450487,0.0,0.0,0.0,0.0,55.611150347430794,6.0,116650603.0,8119.0,807.0,75.71914973140764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.633168927250308,0.45446597731269556,5.031213944342195,0.5493090692631489,3.6650824781304308,0.5597946318308304,0.5060455832756223,7.424858940129191,2.2364125083964144,0.058139986808743764,0.0,0.0,0.0,0.0,55.52101600490489,7.0,116650704.0,8119.0,804.0,80.58498245153338
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9923347411718146,0.41615650686892075,3.891153050528723,0.3896848697419264,2.852379096827776,0.3704649773065558,0.41327497844943695,7.0972465886717515,2.447231935276246,0.045876998808976645,0.0,0.0,0.0,0.0,55.51697692037796,8.0,116650803.0,8119.0,810.0,68.73755229874781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.021397800429554,0.4098274379240603,4.66646165879924,0.3949746089782653,3.6036118482827413,0.3416061085205558,0.38979235243190385,6.477171418569372,2.2624060578235743,0.04192848146773024,0.0,0.0,0.0,0.0,55.63760016443021,9.0,116650903.0,8119.0,807.0,73.2014856226991
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809685958531289,0.4508465153652817,4.679810574689056,0.4052066533669615,3.5869095990270052,0.6290042282401467,0.3806609547123623,6.833069887588139,2.089995533720411,0.05045952279093999,0.0,0.0,0.0,0.0,55.66513194641568,10.0,116651003.0,8119.0,8118.0,78.84056905858033
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.703342395048457,0.4685335154649234,5.190275550833888,0.47721119133574,3.840199152609385,0.4485111503699721,0.3821302954056482,7.1247660012035166,2.273367978109407,0.04380801275418305,0.0,0.0,0.0,0.0,55.36364049821511,11.0,116651104.0,8119.0,801.0,80.63652764441856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4066035299496362,0.4791977973764362,4.911150092417089,0.4199240473511794,3.7581747919143873,0.43450748166374303,0.34427825409739177,6.997549531552115,1.8740048394083855,0.033030298469272565,0.0,0.0,0.0,0.0,55.68167484448293,12.0,116651201.0,8119.0,806.0,77.27163648053987
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3488252272022514,0.36697674521842005,4.408699659888041,0.38023081302075246,3.2410284707900225,0.4132222800624675,0.3252072491226387,7.754101532222103,2.3021145103622334,0.027548732711009164,0.0,0.0,0.0,0.0,55.668808130824296,13.0,116651304.0,8119.0,8117.0,71.96997979248421
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448336252189142,0.33204877577706376,4.856371777180738,0.449785615073374,3.45907166595419,0.4470966949190305,0.33511636771718817,7.366693900666007,2.095463785573473,0.027525703036714064,0.0,0.0,0.0,0.0,55.4861522754344,14.0,116651404.0,8119.0,804.0,76.1479228879015
