attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,matchId,squadId,oppSquadId,fantasyScore
12.202551810608508,3.657917814918641,10.77312398152511,1.6347105963514177,2.8929836456518943,9.735871240416158,15.13387083671319,10.678550688283943,15.407051760385533,0.5046498237566802,0.2018546228212712,0.8974569238246325,0.09786285061801933,0.43411615329443465,0.21311667590109742,0.7159118619599887,1.074060259867154,0.4020698093863004,2.801985542172153,0.49473963329976584,0.0413488898660157,0.5276448443083207,0.0016133410500545464,49.672146384298195,1.0,116650102.0,806.0,8118.0,93.39836543287669
11.356674690140629,2.900038812612852,9.975551025529013,1.2931628724367903,2.4338877471597953,9.108591634666652,14.458176079050299,9.996019257281525,14.940578576716128,0.31486310299869624,0.09366869584985728,0.7933994766860544,0.06571056062581486,0.3197317496329908,0.09051878821751932,0.616167776964155,1.0384434169692554,0.33316735491991106,2.440568074687197,0.3444982512779123,0.013892677562294741,0.3538507285162058,0.0,49.313528436003764,2.0,116650201.0,806.0,804.0,88.69810977647117
12.567391395378053,3.0677125635571807,10.906157956280612,1.4456284230540026,2.67487816538113,9.928967304000983,16.386713697851807,10.856370024585638,15.128396205175815,0.32359794382881846,0.12690841002210124,0.6744088109637685,0.028993544058548478,0.27871061751503895,0.08044292226964676,0.6222206091861254,0.8714135520563568,0.2509054334711746,2.531351325863244,0.31995516331337437,0.005721814190661534,0.3703475612487123,0.0,49.282274682566964,3.0,116650302.0,806.0,8119.0,92.57109376142496
11.647410794932691,2.83569570342669,9.96772367405174,1.3108911147681184,2.5453123554568813,9.073429400138732,14.988355472063597,10.202267499663089,14.251940301251137,0.2603947434028732,0.09566123987488973,0.6740459846322605,0.021364985163204748,0.2600881344635532,0.0442389039712103,0.5094971838699921,0.874335104292599,0.28053450263660246,2.482447220699692,0.33954671982802176,0.004578779157906246,0.24503714613701832,0.0,49.349287957201135,4.0,116650404.0,806.0,801.0,86.39888856187277
11.431855298431579,4.032474395188409,9.91444689511375,1.9277386682990623,2.608561948224969,9.22387813823403,15.103682586401135,10.34058046775986,16.755256459846517,0.1383124119514708,0.0521938723597819,0.4467909439444315,0.011969032503205992,0.1614414813039457,0.029924431453625153,0.45331325301204817,0.7809128152718746,0.26144963591231074,2.4627206124355308,0.25149212233549584,0.002313891326896992,0.24923574896601333,0.0,49.34694594311994,5.0,116650503.0,806.0,810.0,88.17778544392031
11.471508571378713,2.8377060124152114,10.004641509754604,1.2294471761408026,2.2516862172028835,9.150253085943032,14.731359646290514,10.038163930545252,15.25706872585458,0.16325538857179075,0.039447352832877064,0.4954677634027415,0.009901573642953968,0.18074938095641252,0.041876508314819365,0.4188276578547794,0.8407409576669705,0.23329941797977774,2.2866045862003537,0.2787570162957441,0.0015177963682673516,0.22207841404129047,0.0,49.68739443015911,6.0,116650601.0,806.0,8117.0,86.15567275782387
11.63761816536164,3.2843275182892517,10.45905260154524,1.6159668169430867,1.925542675269755,9.579313957515282,14.509784833218331,10.299878541861634,14.917855167498654,0.12717131190261224,0.038276805715018944,0.5050825221108862,0.007484524479459764,0.18526946834147168,0.01691378744720639,0.40626440582975404,0.6806978052898143,0.23081420650999906,2.2348269110532764,0.2015752646499825,0.0022101253456803197,0.2330261570885226,0.0,49.64605559000568,7.0,116650701.0,806.0,807.0,92.22299778665767
11.736800867128519,3.0287011083338577,10.35194561160267,1.1608879104751422,2.2703453809861904,9.347844869141229,14.73351993004601,10.290073656273,15.048876663012111,0.1751763448769346,0.031540539518626044,0.49158414046974847,0.00951978139761235,0.18395707209686296,0.03749749988580409,0.3821147758782062,0.6748169132021704,0.18023318551430917,2.286240109806939,0.26065113530020195,0.0021614709627264324,0.20019262520638417,0.0,49.40461614740776,8.0,116650804.0,806.0,8118.0,87.04146239678347
11.403200617610498,2.839201100381765,9.74247621033744,1.2147898919035007,2.372670781407661,8.815174262194322,14.664220518437384,9.955289729866408,14.268683356844722,0.1432580178818143,0.029153743907842266,0.4971218415449443,0.009836065573770491,0.14891526463886767,0.017457272410184865,0.40925097974278307,0.7227599634040678,0.20890675576902998,2.289112804984163,0.22263953035916692,0.0018068484498997717,0.15948306808663396,0.0,49.36922261402836,9.0,116650904.0,806.0,801.0,83.73807813717526
11.310639076325259,2.5979071595168977,9.901765585767304,1.0627411521988126,2.0385194309198167,9.01302441351689,14.506069939113297,9.896601116409652,14.846256082755632,0.12183700598114826,0.0324024132499438,0.42099766465569827,0.004292544578267076,0.1265926349400406,0.015455742894943591,0.32957812283384075,0.7484449460909872,0.19066313749492042,2.119896422278247,0.2278132015326165,0.0,0.1514187736104381,0.0,49.711394663395716,10.0,116651001.0,806.0,8117.0,85.24868155811372
