attempt1,attempt2,goal1,goal2,goalMisses,goalAssists,feeds,feedWithAttempt,centrePassReceives,gain,intercepts,deflections,deflectionWithGain,deflectionWithNoGain,rebounds,pickups,contactPenalties,obstructionPenalties,generalPlayTurnovers,interceptPassThrown,badHands,badPasses,offsides,minutesPlayed,roundNo,matchId,squadId,oppSquadId,fantasyScore
2.203965672609987,3.5908720498432087,1.4551210207556524,1.6547291787236282,2.6252907312704057,3.269320675449184,4.543883181502937,3.954685451316835,3.5428411448523742,0.004129942984128778,0.0042738521654184305,0.0008426074871693861,0.0,0.0008375797095190799,0.22889964111766214,0.0,0.41350965028031306,0.2148818202747295,1.848639782058169,1.1782423812898652,0.01908891848802244,0.0,0.0,15.018502339207775,1.0,116650101.0,8119.0,801.0,26.3823407771851
1.9977966728511707,4.570945275302072,1.2512683716055029,2.033755726115879,2.5122018302672173,3.165178500582686,4.484698407867625,3.924994237620556,4.034027157593701,0.00045679749815524085,0.000518745300149395,0.0,0.0,0.0,0.0839395503825034,0.0,0.23178541678601738,0.08217915803433386,1.725124706316228,1.0035687802130755,0.0030758942821701167,0.0,0.0,15.213102169838578,2.0,116650203.0,8119.0,810.0,29.317536037755634
1.765940526302926,3.7181648863642955,1.0792165786621384,1.6029365157290705,1.9825119027138505,2.893373371499753,3.922780906244684,3.5391550730956802,3.5525442731163603,0.0,0.0,0.0,0.0,0.0,0.048044407335039646,0.0,0.11197809920579536,0.033152446825860674,1.3970827958665852,0.6899103550839273,0.0006865568175758546,0.0,0.0,14.534164632049002,3.0,116650302.0,8119.0,806.0,25.35344564353458
1.5489608484942596,3.042311419397282,0.8914742890856271,1.1158353120087328,1.8316146623163765,2.525766645564907,3.595695134239935,3.12686532840992,3.055540464738281,0.0,0.0,0.0,0.0,0.0,0.025649391898915467,0.0,0.07936846015993668,0.014593640552631475,1.1829257737187446,0.6853773315553108,0.0,0.0,0.0,13.805683277909141,4.0,116650403.0,8119.0,8117.0,22.75108051952791
1.458722800271527,3.1209427246036654,0.8460220202929633,0.9551822778790702,1.8181290682686089,2.450135669664259,3.510445888715358,3.0841661377917875,2.863088093277463,0.0,0.0,0.0,0.0,0.0,0.01372618253847481,0.0,0.04487854309807883,0.006435342673598132,1.1228622617343067,0.6174956044023522,0.0,0.0,0.0,13.515934992699766,5.0,116650502.0,8119.0,8118.0,22.031211630638932
1.349865017097216,3.253247709424084,0.7752300412343011,1.210659450555915,1.4243468909497483,2.439136857186517,3.336762921620966,2.9903792603704678,2.836276583377014,0.0,0.0,0.0,0.0,0.0,0.007319079579614211,0.0,0.031761167427871224,0.0038842186706412305,1.010683866030398,0.44436550429714516,0.0,0.0,0.0,13.495632565710858,6.0,116650603.0,8119.0,807.0,25.884257771581243
1.207866015153818,2.468181269095805,0.6531700427069662,0.7259673571105287,1.376022717188748,2.1517024693007234,3.157023617987716,2.7023738695859114,2.5790740752988555,0.0,0.0,0.0,0.0,0.0,0.005679639280336823,0.0,0.02412672045869411,0.005226181307746478,0.8625520595853813,0.37405745311504474,0.0,0.0,0.0,13.093910382057134,7.0,116650704.0,8119.0,804.0,23.181067554755607
1.1309173382232303,3.662191364990521,0.5929380399177094,1.1860611210365013,1.5546890018126172,2.0937555969799426,3.157524549798558,2.728886453643978,2.887349279708443,0.0,0.0,0.0,0.0,0.0,0.002377097986677087,0.0,0.02011703602282592,0.0005882758561245334,0.9142032798151244,0.39880019351717466,0.0,0.0,0.0,12.957454586441946,8.0,116650803.0,8119.0,810.0,23.99615862436206
1.1333063704372741,3.076409729471121,0.6032151986645525,0.9895088081443081,1.1840530020526772,2.1838962787736995,3.0311720000263436,2.730837581016863,2.5255194198405486,0.0,0.0,0.0,0.0,0.0,0.0014592319412383237,0.0,0.012952516323901746,0.0016594522056944715,0.7976191174809313,0.3227907984401466,0.0,0.0,0.0,12.894141943133832,9.0,116650903.0,8119.0,807.0,25.889854820546464
1.068841013548134,2.843141432037242,0.5459394394620333,0.7046209495576681,1.350720949957591,2.0667868087654355,3.027721964035013,2.6402598764055876,2.4598035322787704,0.0,0.0,0.0,0.0,0.0,0.000756201037664192,0.0,0.012937200572213101,0.0014726840523064946,0.7895852520171613,0.37058146544637477,0.0,0.0,0.0,12.764285354903045,10.0,116651003.0,8119.0,8118.0,23.016690993836114
