matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
127150502,1007219,Kim,Brown,K.Brown,"Brown, K",9698
127150502,1026855,Zoe,Davies,Z.Davies,"Davies, Z",9698
127150502,1009742,Tayla,Fraser,T.Fraser,"Fraser, T",9698
127150502,1007298,Sasha,Glasgow,S.Glasgow,"Glasgow, S",9698
127150502,1029535,Jessie,Grenvold,J.Grenvold,"Grenvold, J",9698
127150502,1010545,Shimona,Jok,S.Jok,"Jok, S",9698
127150502,1004473,Molly,Jovic,M.Jovic,"Jovic, M",9698
127150502,1004510,Olivia,Lewis,O.Lewis,"Lewis, O",9698
127150502,1016033,Maisie,Nankivell,M.Nankivell,"Nankivell, M",9698
127150502,1029500,Uneeq,Palavi,U.Palavi,"Palavi, U",9698
127150502,998408,Jess,Anstiss,J.Anstiss,"Anstiss, J",810
127150502,1014130,Sunday,Aryang,S.Aryang,"Aryang, S",810
127150502,995108,Shanice,Beckford,S.Beckford,"Beckford, S",810
127150502,1022296,Jordan,Cransberg,J.Cransberg,"Cransberg, J",810
127150502,1026857,Zoe,Cransberg,Z.Cransberg,"Cransberg, Z",810
127150502,1001920,Kadie-Ann,Dehaney,K.Dehaney,"Dehaney, K",810
127150502,80826,Jhaniele,Fowler-Nembhard,J.Fowler-Nembhard,"Fowler-Nembhard, J",810
127150502,994215,Alice,Teague-Neeld,A.Teague-Neeld,"Teague-Neeld, A",810
127150502,1028417,Olivia,Wilkinson,O.Wilkinson,"Wilkinson, O",810
127150502,1014234,Fran,Williams,F.Williams,"Williams, F",810
