matchId,squadId,oppSquadId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers,possessions,pacePer60,offensiveRating,defensiveRating,netRating
93150101,811,813,1,2,1,0,0,0,11,7,0,5,21,2,9,15,2,13,2,0,3,0,0,10,1,0,0,5,20,78.60262008733625,65.0,47.05882352941176,17.94117647058824
93150101,811,813,2,2,0,0,0,0,14,9,1,2,25,5,13,21,2,19,3,0,1,1,0,10,3,2,0,3,23,90.88913282107575,82.6086956521739,47.368421052631575,35.24027459954233
93150101,811,813,3,1,1,0,0,0,11,13,2,3,16,3,12,15,2,13,1,0,3,0,1,16,1,2,0,5,20,77.502691065662,65.0,52.38095238095239,12.619047619047613
93150101,811,813,4,1,0,0,0,0,14,11,1,5,20,3,11,17,3,14,0,0,5,1,0,16,5,2,0,3,19,75.41345093715545,73.68421052631578,73.68421052631578,0.0
93150101,813,811,1,0,2,0,0,0,8,12,0,4,13,2,3,11,3,8,2,0,3,0,0,15,2,0,0,6,17,66.8122270742358,47.05882352941176,65.0,-17.94117647058824
93150101,813,811,2,1,2,0,0,0,14,11,1,4,16,4,6,12,3,9,1,0,6,1,0,17,2,2,0,8,19,75.08232711306258,47.368421052631575,82.6086956521739,-35.24027459954233
93150101,813,811,3,0,2,0,0,0,12,7,1,7,18,4,8,16,5,11,2,0,4,1,0,12,2,2,0,6,21,81.37782561894511,52.38095238095239,65.0,-12.619047619047613
93150101,813,811,4,0,1,0,0,0,13,12,1,6,22,3,10,16,2,14,2,0,3,0,1,16,2,1,0,3,19,75.41345093715545,73.68421052631578,73.68421052631578,0.0
