matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,secondPhaseReceive,tossUpWin,turnoverHeld,unforcedTurnovers
119150401,7872,9198,996140,1,0,0,0,0,0,5,0,0,0,0,4,5,0,0,1,3,0,0,0,1,0,15,0,0,0,0,1,0,1,1,0,1,0,0,0
119150401,7872,9198,996140,2,0,0,0,0,0,6,0,1,0,1,8,10,0,0,2,6,0,0,0,2,0,15,0,0,0,1,0,0,2,1,0,0,0,0,0
119150401,7872,9198,996140,3,0,0,0,0,0,7,0,0,0,0,3,4,1,0,2,2,0,0,0,1,1,15,0,0,1,0,0,0,2,1,0,3,0,0,0
119150401,7872,9198,996140,4,1,0,0,0,0,8,0,0,0,1,3,4,1,0,2,3,0,0,0,1,1,15,0,0,0,0,0,0,2,1,0,4,0,0,1
119150401,7872,9198,997433,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,1,3,0,0,15,0,0,0,1,1,3,0,1,0,2,0,0,0
119150401,7872,9198,997433,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
119150401,7872,9198,997433,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150401,7872,9198,997433,4,0,0,0,0,0,3,0,1,0,0,3,4,0,0,2,3,4,0,4,1,0,15,0,0,0,1,0,4,2,1,0,2,0,0,0
119150401,7872,9198,1006413,1,0,1,0,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,3,1,0,1,1,0,0,0,0,1
119150401,7872,9198,1006413,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150401,7872,9198,1006413,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150401,7872,9198,1006413,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,4,0,0,0,1,0,0,0,0,0
119150401,7872,9198,1013433,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,1,0,3,0,0,0
119150401,7872,9198,1013433,2,0,0,0,0,0,0,0,1,0,0,6,10,1,0,1,4,0,0,0,0,1,14,0,1,0,2,1,0,1,1,0,7,0,0,1
119150401,7872,9198,1013433,3,1,0,0,0,0,0,0,0,0,1,2,2,0,0,2,1,0,0,0,1,0,8,0,0,0,0,0,0,2,1,0,0,0,0,1
119150401,7872,9198,1013433,4,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,1,0,0,0,0,0
119150401,7872,9198,1019166,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,3,0,6,1,0,0,1,1,0,0,0,0
119150401,7872,9198,1019166,2,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,4,0,0,0,1,0,0,0,0,0
119150401,7872,9198,1019166,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,3,2,0,0,1,0,1,0,0,0
119150401,7872,9198,1019166,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0
119150401,7872,9198,1028036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150401,7872,9198,1028036,2,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,5,1,0,0,1,0,0,0,0,0
119150401,7872,9198,1028036,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0,2,1,0,1,1,0,1,0,0,0
119150401,7872,9198,1028036,4,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,1,0,1,0,0,0
119150401,7872,9198,1028097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,2,6,1,0,15,1,1,0,1,0,6,3,1,2,0,0,1,1
119150401,7872,9198,1028097,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,10,0,0,15,2,1,0,1,1,10,2,1,1,0,0,0,0
119150401,7872,9198,1028097,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,2,3,0,0,11,1,0,0,0,0,3,1,1,1,0,0,0,0
119150401,7872,9198,1028097,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150401,7872,9198,1029494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150401,7872,9198,1029494,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,0,2,1,0,10,0,0,0,1,0,2,1,1,1,0,0,0,0
119150401,7872,9198,1029494,3,0,2,0,0,0,5,0,0,0,0,3,3,0,0,2,3,3,1,2,0,0,15,1,0,0,0,0,2,3,1,0,2,0,0,2
119150401,7872,9198,1029494,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150401,7872,9198,1029495,1,0,0,0,0,0,0,0,2,0,0,5,8,0,0,2,4,0,0,0,1,0,15,0,0,0,2,0,0,2,1,0,3,0,0,0
119150401,7872,9198,1029495,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119150401,7872,9198,1029495,3,0,0,0,0,0,0,0,1,0,0,2,2,0,0,1,1,0,0,0,1,0,6,0,0,0,1,0,0,1,1,0,1,0,0,0
119150401,7872,9198,1029495,4,0,0,0,0,0,0,0,0,0,0,6,9,1,0,3,6,0,0,0,2,1,15,0,0,0,0,1,0,3,1,0,5,0,0,0
