matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
119150401,1028097,Millie,Roach,M.Roach,"Roach, M",7872
119150401,997433,Olivia,Clark,O.Clark,"Clark, O",7872
119150401,996140,Taylah,Davies,T.Davies,"Davies, T",7872
119150401,1029495,Maddy,Eaton,M.Eaton,"Eaton, M",7872
119150401,1013433,Latika,Tombs,L.Tombs,"Tombs, L",7872
119150401,1006413,Emma,Smith,E.Smith,"Smith, E",7872
119150401,1019166,Olivia,Coleman,O.Coleman,"Coleman, O",7872
119150401,1029494,Amber,Brophy,A.Brophy,"Brophy, A",7872
119150401,1028036,Charli,Fidler,C.Fidler,"Fidler, C",7872
119150401,1029496,Malia,Harrison,M.Harrison,"Harrison, M",7872
119150401,1029498,Nalani,Makunde,N.Makunde,"Makunde, N",7872
119150401,1029497,Milla,Papallo,M.Papallo,"Papallo, M",7872
119150401,1001715,Alison,Miller,A.Miller,"Miller, A",9198
119150401,1025018,Sophie,Fawns,S.Fawns,"Fawns, S",9198
119150401,1025017,Audrey,Little,A.Little,"Little, A",9198
119150401,1025016,Chelsea,Mann,C.Mann,"Mann, C",9198
119150401,1029661,Charlotte,Smith,C.Smith,"Smith, C",9198
119150401,1025015,Dakota,Thomas,D.Thomas,"Thomas, D",9198
119150401,1007299,Teigan,O'Shannassy,T.O'Shannassy,"O'Shannassy, T",9198
119150401,1029507,Jessica,Conlan,J.Conlan,"Conlan, J",9198
119150401,1027549,Lili,Gorman-Brown,L.Gorman-Brown,"Gorman-Brown, L",9198
119150401,1029506,Charlotte,Raleigh,C.Raleigh,"Raleigh, C",9198
119150401,1013675,Laura,Towell,L.Towell,"Towell, L",9198
119150401,1029508,Lauren,Woods,L.Woods,"Woods, L",9198
