matchId,playerId,squadId,minutesPlayed,oppSquadId
122050201,1022294,801,22.816666666666666,804
122050201,1012933,801,10.0,804
122050201,1006558,801,40.0,804
122050201,1029529,801,7.366666666666666,804
122050201,1007306,801,0.0,804
122050201,1007301,801,30.0,804
122050201,1015271,801,40.0,804
122050201,1016033,801,39.35,804
122050201,1021262,801,10.466666666666667,804
122050201,80830,801,40.0,804
122050201,1020223,801,0.0,804
122050201,1019205,801,40.0,804
122050201,1001708,804,40.0,801
122050201,1019167,804,0.0,801
122050201,1023580,804,0.0,801
122050201,1001701,804,40.0,801
122050201,80540,804,20.0,801
122050201,1007302,804,0.0,801
122050201,1004510,804,40.0,801
122050201,994213,804,40.0,801
122050201,991901,804,20.0,801
122050201,1022297,804,40.0,801
122050201,1013077,804,20.0,801
122050201,994224,804,20.0,801
