matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
103930302,801,6.0,3.0,0.0,0.0,1.0,54.0,0.0,44.0,3.0,3.0,4.0,138.0,54.0,66.0,9.0,0.0,32.0,43.0,62.0,12.0,50.0,37.0,6.0,7.0,8.0,2.0,0.0,50.0,163.5,24.0,2.0,66.0,68.0,8.0,35.0,94.0,10.0,45.0,0.0,29.0,6.0,93.06930693069307,53.191489361702125,69.3069306930693,-16.11544133136718
103930302,8119,5.0,2.0,0.0,0.0,0.0,60.0,0.0,49.0,5.0,5.0,10.0,164.0,69.0,79.0,14.0,0.0,19.0,62.0,78.0,8.0,70.0,47.0,12.0,11.0,2.0,8.0,0.0,25.0,414.0,12.0,2.0,79.0,61.0,12.0,24.0,101.0,3.0,55.0,0.0,31.0,2.0,100.0,69.3069306930693,53.191489361702125,16.11544133136718
