matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100831302,806,8117,4,3,1,0,0,54,31,0,15,162,88,14,31,60,11,49,34,5,10,7,0,17,2,1,88,48,14,96,2,49,0,38,95.23284651419124,51.041666666666664,63.0,-11.958333333333336
100831302,8117,806,4,4,0,1,0,57,42,5,19,168,90,26,45,69,6,63,40,17,6,15,0,7,2,0,90,49,14,100,7,51,0,33,99.20088178561586,63.0,51.041666666666664,11.958333333333336
