matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
127150704,80078,801,GS,0,GS,3600,3600,9698
127150704,1029529,801,WD,0,WD,3600,3600,9698
127150704,1029533,801,GA,0,S,2211,2211,9698
127150704,1029533,801,S,2211,GA,2700,489,9698
127150704,1029533,801,GA,2700,GA,3600,900,9698
127150704,1007301,801,GD,0,S,3228,3228,9698
127150704,1007301,801,S,3228,S,3600,372,9698
127150704,1032618,801,S,0,GA,2211,2211,9698
127150704,1032618,801,GA,2211,WA,2700,489,9698
127150704,1032618,801,WA,2700,WA,3600,900,9698
127150704,1015271,801,WA,0,S,2700,2700,9698
127150704,1015271,801,S,2700,S,3600,900,9698
127150704,999806,801,C,0,S,2242,2242,9698
127150704,999806,801,S,2242,S,3600,1358,9698
127150704,1039161,801,S,0,GD,3228,3228,9698
127150704,1039161,801,GD,3228,GD,3600,372,9698
127150704,1020223,801,S,0,C,2242,2242,9698
127150704,1020223,801,C,2242,C,3600,1358,9698
127150704,1019205,801,GK,0,GK,3600,3600,9698
127150704,1007219,9698,GD,0,S,2700,2700,801
127150704,1007219,9698,S,2700,GD,3014,314,801
127150704,1007219,9698,GD,3014,GD,3600,586,801
127150704,1009742,9698,WA,0,S,2700,2700,801
127150704,1009742,9698,S,2700,WA,3014,314,801
127150704,1009742,9698,WA,3014,WA,3600,586,801
127150704,1007298,9698,GA,0,GS,3270,3270,801
127150704,1007298,9698,GS,3270,GS,3600,330,801
127150704,1029535,9698,S,0,GK,1062,1062,801
127150704,1029535,9698,GK,1062,S,2045,983,801
127150704,1029535,9698,S,2045,GD,2700,655,801
127150704,1029535,9698,GD,2700,S,3014,314,801
127150704,1029535,9698,S,3014,S,3600,586,801
127150704,1010545,9698,GS,0,S,1527,1527,801
127150704,1010545,9698,S,1527,GS,1932,405,801
127150704,1010545,9698,GS,1932,S,2413,481,801
127150704,1010545,9698,S,2413,GS,2700,287,801
127150704,1010545,9698,GS,2700,S,3270,570,801
127150704,1010545,9698,S,3270,S,3600,330,801
127150704,1004473,9698,C,0,S,1661,1661,801
127150704,1004473,9698,S,1661,C,2700,1039,801
127150704,1004473,9698,C,2700,S,3014,314,801
127150704,1004473,9698,S,3014,S,3600,586,801
127150704,1004510,9698,GK,0,S,1062,1062,801
127150704,1004510,9698,S,1062,GK,2045,983,801
127150704,1004510,9698,GK,2045,GK,3600,1555,801
127150704,1016033,9698,S,0,WD,1661,1661,801
127150704,1016033,9698,WD,1661,WA,2700,1039,801
127150704,1016033,9698,WA,2700,WD,3014,314,801
127150704,1016033,9698,WD,3014,WD,3600,586,801
127150704,1029500,9698,S,0,GS,1527,1527,801
127150704,1029500,9698,GS,1527,S,1932,405,801
127150704,1029500,9698,S,1932,GS,2413,481,801
127150704,1029500,9698,GS,2413,S,2700,287,801
127150704,1029500,9698,S,2700,GA,3270,570,801
127150704,1029500,9698,GA,3270,GA,3600,330,801
127150704,1001356,9698,WD,0,C,1661,1661,801
127150704,1001356,9698,C,1661,WD,2700,1039,801
127150704,1001356,9698,WD,2700,C,3014,314,801
127150704,1001356,9698,C,3014,C,3600,586,801
