matchId,playerId,squadId,startingPos,startingTime,finishPos,finishTime,duration,oppSquadId
117080103,1001865,801,GS,0,S,1650,1650,8117
117080103,1001865,801,S,1650,GS,1842,192,8117
117080103,1001865,801,GS,1842,S,2079,237,8117
117080103,1001865,801,S,2079,S,2400,321,8117
117080103,1015271,801,GA,0,S,1200,1200,8117
117080103,1015271,801,S,1200,WA,1867,667,8117
117080103,1015271,801,WA,1867,GA,2079,212,8117
117080103,1015271,801,GA,2079,GA,2400,321,8117
117080103,1019168,801,WA,0,S,758,758,8117
117080103,1019168,801,S,758,WA,1200,442,8117
117080103,1019168,801,WA,1200,S,1813,613,8117
117080103,1019168,801,S,1813,S,2400,587,8117
117080103,999806,801,C,0,S,636,636,8117
117080103,999806,801,S,636,WD,703,67,8117
117080103,999806,801,WD,703,S,1200,497,8117
117080103,999806,801,S,1200,WD,1800,600,8117
117080103,999806,801,WD,1800,C,2079,279,8117
117080103,999806,801,C,2079,C,2400,321,8117
117080103,1020223,801,WD,0,S,703,703,8117
117080103,1020223,801,S,703,C,758,55,8117
117080103,1020223,801,C,758,WD,1200,442,8117
117080103,1020223,801,WD,1200,S,1800,600,8117
117080103,1020223,801,S,1800,S,2400,600,8117
117080103,1007301,801,GD,0,S,1626,1626,8117
117080103,1007301,801,S,1626,WA,1813,187,8117
117080103,1007301,801,WA,1813,S,1867,54,8117
117080103,1007301,801,S,1867,S,2400,533,8117
117080103,80830,801,GK,0,S,759,759,8117
117080103,80830,801,S,759,GK,1626,867,8117
117080103,80830,801,GK,1626,GK,2400,774,8117
117080103,1022294,801,S,0,GS,1650,1650,8117
117080103,1022294,801,GS,1650,S,1842,192,8117
117080103,1022294,801,S,1842,S,2400,558,8117
117080103,1007306,801,S,0,GA,1200,1200,8117
117080103,1007306,801,GA,1200,GS,2079,879,8117
117080103,1007306,801,GS,2079,GS,2400,321,8117
117080103,1012933,801,S,0,WD,2079,2079,8117
117080103,1012933,801,WD,2079,WD,2400,321,8117
117080103,1019205,801,S,0,GK,759,759,8117
117080103,1019205,801,GK,759,GD,1626,867,8117
117080103,1019205,801,GD,1626,GD,2400,774,8117
117080103,1016033,801,S,0,C,636,636,8117
117080103,1016033,801,C,636,WA,758,122,8117
117080103,1016033,801,WA,758,C,1200,442,8117
117080103,1016033,801,C,1200,WA,2079,879,8117
117080103,1016033,801,WA,2079,WA,2400,321,8117
117080103,1001357,8117,GS,0,S,1200,1200,801
117080103,1001357,8117,S,1200,GA,1412,212,801
117080103,1001357,8117,GA,1412,GS,1850,438,801
117080103,1001357,8117,GS,1850,GS,2400,550,801
117080103,80475,8117,GA,0,S,1412,1412,801
117080103,80475,8117,S,1412,S,2400,988,801
117080103,1022293,8117,WA,0,S,759,759,801
117080103,1022293,8117,S,759,S,2400,1641,801
117080103,80296,8117,C,0,S,660,660,801
117080103,80296,8117,S,660,WA,759,99,801
117080103,80296,8117,WA,759,WA,2400,1641,801
117080103,1000831,8117,WD,0,GD,1607,1607,801
117080103,1000831,8117,GD,1607,C,1669,62,801
117080103,1000831,8117,C,1669,C,2400,731,801
117080103,80440,8117,GD,0,GK,1047,1047,801
117080103,80440,8117,GK,1047,GD,1893,846,801
117080103,80440,8117,GD,1893,GD,2400,507,801
117080103,1001920,8117,GK,0,GD,1047,1047,801
117080103,1001920,8117,GD,1047,S,1061,14,801
117080103,1001920,8117,S,1061,S,2400,1339,801
117080103,1019165,8117,S,0,S,2400,2400,801
117080103,1022298,8117,S,0,GS,1200,1200,801
117080103,1022298,8117,GS,1200,GA,1850,650,801
117080103,1022298,8117,GA,1850,GA,2400,550,801
117080103,1016036,8117,S,0,GD,1061,1061,801
117080103,1016036,8117,GD,1061,WD,1607,546,801
117080103,1016036,8117,WD,1607,GD,1669,62,801
117080103,1016036,8117,GD,1669,GK,1893,224,801
117080103,1016036,8117,GK,1893,GK,2400,507,801
117080103,1015543,8117,S,0,C,660,660,801
117080103,1015543,8117,C,660,S,1669,1009,801
117080103,1015543,8117,S,1669,S,2400,731,801
117080103,1001703,8117,S,0,WD,1669,1669,801
117080103,1001703,8117,WD,1669,WD,2400,731,801
