matchId,squadId,playerId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,quartersPlayed,rebounds,tossUpWin,unforcedTurnovers,reboundsPer60,netPointsPer60,centrePassToGoalPercPer60,penaltiesPer60,deflectionWithNoGainPer60,generalPlayTurnoversPer60,goal_from_zone2Per60,goal_from_zone1Per60,interceptPassThrownPer60,gainPer60,pointsPer60,goalMissesPer60,blockedPer60,deflectionWithGainPer60,goalAssistsPer60,tossUpWinPer60,attempt_from_zone2Per60,centrePassReceivesPer60,obstructionPenaltiesPer60,attempt_from_zone1Per60,feedsPer60,attempt2Per60,attempt1Per60,goalsPer60,offsidesPer60,badPassesPer60,goal2Per60,goal1Per60,breaksPer60,blocksPer60,badHandsPer60,missedGoalTurnoverPer60,deflectionPossessionGainPer60,possessionChangesPer60,goalAttemptsPer60,deflectionsPer60,contactPenaltiesPer60,quartersPlayedPer60,minutesPlayedPer60,feedWithAttemptPer60,unforcedTurnoversPer60,pickupsPer60,gainToGoalPercPer60,interceptsPer60,plusMinus,plusMinusPer60
117080103,801,80830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.55,0.0,40.0,2.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,93.9334637964775,0.0,18.786692759295498,9.393346379647749,0.0,0.0,0.0,0.0,4.6966731898238745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6966731898238745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3483365949119372,0.0,0.0,0.0,0.0,0.0,9.393346379647749,14.090019569471623,9.393346379647749,60.0,0.0,0.0,0.0,0.0,4.6966731898238745,16.0,37.573385518590996
117080103,801,999806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,12.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.883333333333333,0.0,41.5,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,86.20888632429313,0.0,4.15464512406232,0.0,2.07732256203116,0.0,0.0,0.0,2.07732256203116,0.0,0.0,0.0,0.0,14.54125793421812,0.0,0.0,4.15464512406232,0.0,0.0,24.92787074437392,0.0,0.0,0.0,2.07732256203116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07732256203116,0.0,0.0,4.15464512406232,6.23196768609348,60.0,16.61858049624928,2.07732256203116,2.07732256203116,0.0,2.07732256203116,13.0,27.00519330640508
117080103,801,1001865,33.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,32.0,0.0,2.0,33.0,1.0,32.0,0.0,32.0,0.0,0.0,31.45,0.0,61.0,0.0,0.0,2.0,0.0,32.0,2.0,4.0,2.0,0.0,2.0,3.8155802861685215,116.3751987281399,0.0,3.8155802861685215,1.9077901430842608,3.8155802861685215,0.0,61.049284578696344,0.0,0.0,61.049284578696344,1.9077901430842608,0.0,0.0,3.8155802861685215,0.0,0.0,0.0,0.0,62.95707472178061,5.723370429252782,0.0,62.95707472178061,61.049284578696344,0.0,0.0,0.0,61.049284578696344,0.0,0.0,1.9077901430842608,0.0,0.0,3.8155802861685215,62.95707472178061,1.9077901430842608,3.8155802861685215,7.631160572337043,60.0,5.723370429252782,3.8155802861685215,0.0,0.0,0.0,17.0,32.432432432432435
117080103,801,1007301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.428571428571429,0.0,12.857142857142858,4.285714285714286,2.142857142857143,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,0.0,4.285714285714286,0.0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142857142857143,0.0,4.285714285714286,12.857142857142858,8.571428571428571,60.0,2.142857142857143,0.0,0.0,0.0,0.0,18.0,38.57142857142857
117080103,801,1007306,8.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,11.0,0.0,0.0,1.0,6.0,1.0,8.0,11.0,4.0,6.0,1.0,7.0,1.0,0.0,20.0,2.0,13.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,3.0,3.0,3.0,18.0,3.0,0.0,24.0,12.0,0.0,0.0,24.0,0.0,9.0,9.0,0.0,24.0,33.0,9.0,24.0,21.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,6.0,0.0,9.0,33.0,3.0,0.0,6.0,60.0,24.0,0.0,0.0,0.0,0.0,10.0,30.0
117080103,801,1012933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,0.0,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-5.607476635514019,0.0,11.214953271028039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.214953271028039,11.214953271028039,60.0,0.0,0.0,0.0,0.0,0.0,4.0,44.859813084112155
117080103,801,1015271,8.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,7.0,2.0,5.0,11.0,2.0,7.0,2.0,9.0,0.0,0.0,28.883333333333333,1.0,39.5,0.0,0.0,0.0,0.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,82.05424120023082,0.0,0.0,0.0,0.0,4.15464512406232,14.54125793421812,0.0,0.0,22.85054818234276,4.15464512406232,0.0,0.0,10.3866128101558,0.0,6.23196768609348,24.92787074437392,0.0,16.61858049624928,22.85054818234276,6.23196768609348,16.61858049624928,18.69590305828044,0.0,0.0,4.15464512406232,14.54125793421812,0.0,0.0,0.0,2.07732256203116,0.0,2.07732256203116,22.85054818234276,0.0,0.0,6.23196768609348,60.0,12.46393537218696,0.0,0.0,0.0,0.0,14.0,29.08251586843624
117080103,801,1016033,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,19.0,1.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,29.4,0.0,36.5,0.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,74.48979591836735,0.0,2.0408163265306123,0.0,4.081632653061225,0.0,0.0,2.0408163265306123,2.0408163265306123,0.0,0.0,0.0,0.0,18.367346938775512,0.0,0.0,14.285714285714286,0.0,0.0,38.775510204081634,0.0,0.0,0.0,0.0,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.081632653061225,0.0,0.0,2.0408163265306123,6.122448979591837,60.0,26.53061224489796,2.0408163265306123,0.0,0.0,2.0408163265306123,11.0,22.448979591836736
117080103,801,1019168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,17.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.85,0.0,49.5,0.0,0.0,4.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,129.9781181619256,0.0,10.50328227571116,0.0,0.0,0.0,0.0,0.0,2.62582056892779,0.0,0.0,0.0,0.0,26.258205689277897,0.0,0.0,26.258205689277897,0.0,0.0,44.63894967177243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.50328227571116,10.50328227571116,60.0,26.258205689277897,0.0,2.62582056892779,0.0,2.62582056892779,20.0,52.516411378555794
117080103,801,1019205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.35,0.0,81.0,2.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.387568555758683,177.69652650822667,0.0,10.968921389396709,4.387568555758683,0.0,0.0,0.0,0.0,17.550274223034734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1937842778793417,4.387568555758683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.387568555758683,6.581352833638025,6.581352833638025,60.0,0.0,0.0,0.0,0.0,13.16270566727605,8.0,17.550274223034734
