matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60,oppSquadId
80121201,805,80054,80100,80089,80063,80125,80109,80159,0,1861,0,30,0,26,1861,4,7.737775389575497,810
80121201,805,80054,80100,80055,80063,80125,80109,80159,1861,2119,30,34,26,32,258,-2,-27.906976744186046,810
80121201,805,80054,80100,80055,80089,80125,80109,80159,2119,2143,34,34,32,33,24,-1,-150.0,810
80121201,805,80054,80100,80055,80063,80125,80109,80159,2143,2559,34,40,33,36,416,3,25.96153846153846,810
80121201,805,80054,80100,80055,80063,80109,80304,80159,2559,2786,40,43,36,41,227,-2,-31.718061674008812,810
80121201,805,80054,80100,80089,80063,80109,80304,80159,2786,3695,43,62,41,53,909,7,27.722772277227723,810
80121201,810,80113,80074,80041,80152,80132,80044,80131,0,919,0,12,0,13,919,-1,-3.9173014145810665,805
80121201,810,80113,80074,80152,80041,80132,80044,80131,919,1861,12,26,13,30,942,-3,-11.464968152866241,805
80121201,810,80113,80074,80152,80041,80044,80126,80131,1861,3379,26,48,30,55,1518,-3,-7.1146245059288535,805
80121201,810,80113,80074,80152,80041,80132,80126,80044,3379,3463,48,50,55,56,84,1,42.85714285714286,805
80121201,810,80113,80074,80300,80041,80132,80126,80044,3463,3695,50,53,56,62,232,-3,-46.55172413793103,805
