matchId,playerId,squadId,minutesPlayed,oppSquadId
119150303,1001715,9198,60.0,9199
119150303,1013675,9198,60.0,9199
119150303,1027549,9198,22.533333333333335,9199
119150303,1025017,9198,60.0,9199
119150303,1025016,9198,60.0,9199
119150303,1025015,9198,60.0,9199
119150303,1007299,9198,60.0,9199
119150303,1029507,9198,37.46666666666667,9199
119150303,1025018,9198,0.0,9199
119150303,1029506,9198,0.0,9199
119150303,1029661,9198,0.0,9199
119150303,1029508,9198,0.0,9199
119150303,1001710,9199,60.0,9198
119150303,1028417,9199,15.0,9198
119150303,994225,9199,60.0,9198
119150303,1028099,9199,60.0,9198
119150303,1001707,9199,26.633333333333333,9198
119150303,1029499,9199,15.0,9198
119150303,1029493,9199,30.0,9198
119150303,1015270,9199,45.0,9198
119150303,1013076,9199,33.36666666666667,9198
119150303,1026855,9199,45.0,9198
119150303,1029500,9199,0.0,9198
119150303,1004502,9199,30.0,9198
