matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
119150303,9198,9199,3,0,0,0,1,54,72,35,2,2,8,55,93,5,40,22,55,57,0,57,43,2,12,4,3,0,0,23,1,59,5,57,22,0,48,57,0,0,86,13,0.0,79.0,79.0,72.15189873417721,74.69879518072288,-2.5468964465456736
119150303,9199,9198,3,4,0,0,1,51,73,74,5,5,7,61,72,9,100,19,58,65,3,62,43,9,10,3,4,0,67,15,1,89,10,62,19,2,46,43,0,0,77,14,2.0,83.0,83.0,74.69879518072288,72.15189873417721,2.5468964465456736
