matchId,squadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,disposals,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,passes,penalties,pickups,possessions,rebounds,timeInPossession,tossUpWin,turnovers,pacePer60,offensiveRating,defensiveRating,netRating
100830302,8118,2,4,0,0,0,52,37,6,19,213,82,11,32,66,7,59,40,9,10,4,0,5,1,2,134,42,10,86,7,57,0,21,84.29077048734005,68.6046511627907,60.0,8.604651162790702
100830302,8119,1,7,0,0,0,54,50,4,15,185,60,9,38,60,9,51,38,6,7,5,0,21,1,4,114,71,7,85,5,43,0,26,83.31064524911517,60.0,68.6046511627907,-8.604651162790702
