matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
111080701,810,80826,994215,993360,80473,998408,80534,80343,0,2203,0,47,0,36,2203,11,17.975487970948706
111080701,810,80826,994215,993360,80473,998408,1014130,80343,2203,3398,47,66,36,55,1195,0,0.0
111080701,810,80826,995218,993360,80473,998408,1014130,80343,3398,3600,66,71,55,57,202,3,53.46534653465347
111080701,8119,1010545,1014126,80575,80041,1013050,1011747,80010,0,1126,0,16,0,22,1126,-6,-19.182948490230906
111080701,8119,1001717,1014126,80575,80041,1013050,1011747,80010,1126,1241,16,17,22,26,115,-3,-93.91304347826087
111080701,8119,1001717,1014126,80575,80041,1013050,1007301,80010,1241,1656,17,26,26,33,415,2,17.349397590361445
111080701,8119,1001717,1014126,80575,80041,1011747,1007301,80010,1656,1800,26,30,33,39,144,-2,-50.0
111080701,8119,1001717,1014126,80575,80041,1013050,1011747,80010,1800,2103,30,33,39,47,303,-5,-59.4059405940594
111080701,8119,1001717,1014126,80575,1014125,1013050,1011747,80010,2103,3152,33,52,47,60,1049,6,20.591039084842706
111080701,8119,1010545,1014126,80575,1014125,1013050,1011747,80010,3152,3600,52,57,60,71,448,-6,-48.21428571428571
