matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
120450104,801,807,59.0,10.0,59.0,10.0,6.0,1.0,0.0,1.0,1.0,45.0,64.0,32.0,5.0,5.0,19.0,24.0,67.0,99.0,21.0,67.0,21.0,51.0,4.0,54.0,69.0,14.0,51.0,4.0,55.0,32.0,14.0,9.0,6.0,10.0,10.0,14.0,493.5,12.0,2.0,44.0,21.0,59.0,31.0,8.0,36.0,52.0,0.0,0.0,64.0,15.0,2.0,98.0,98.0,56.12244897959183,47.72727272727273,8.395176252319104
120450104,807,801,49.0,7.0,49.0,7.0,2.0,7.0,1.0,0.0,0.0,46.0,52.0,50.0,1.0,1.0,17.0,18.0,52.0,70.0,16.0,50.0,26.0,40.0,2.0,38.0,56.0,14.0,40.0,2.0,42.0,26.0,8.0,8.0,10.0,6.0,9.0,21.0,260.0,8.0,1.0,58.0,8.0,44.0,35.0,12.0,40.0,48.0,0.0,1.0,53.0,14.0,3.0,88.0,88.0,47.72727272727273,56.12244897959183,-8.395176252319104
