matchId,squadId,oppSquadId,attempt1,attempt2,attempt_from_zone1,attempt_from_zone2,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,deflections,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goal1,goal2,goalAssists,goalAttempts,goalMisses,goal_from_zone1,goal_from_zone2,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,lastCentrePass,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,penalties,pickups,points,possessionChanges,rebounds,secondPhaseReceive,timeInPossession,timeToScore,timeout,tossUpWin,turnoverHeld,turnoverToGoalPerc,unforcedTurnovers,offensiveRebounds,possessions,pacePer60,offensiveRating,defensiveRating,netRating
127151304,810,8118,77,5,77,5,2,1,0,2,1,57,85,56,1,1,11,12,72,102,13,69,13,71,1,62,82,10,71,1,72,50,9,13,7,4,Q4 13:37,1,80,509,5,1,61,6,73,14,16,54,52,25,1,0,1,87,6,8.0,88.0,88.0,81.81818181818183,49.46236559139785,32.35581622678398
127151304,8118,810,43,23,43,23,6,1,2,0,1,53,65,34,1,1,11,12,62,96,9,44,17,36,10,42,66,20,36,10,46,39,4,3,4,7,Q4 14:00,11,5,311.5,11,2,45,7,56,28,5,47,48,37,4,0,1,50,15,1.0,93.0,93.0,49.46236559139785,81.81818181818183,-32.35581622678398
