matchId,squadId,GS,GA,WA,C,WD,GD,GK,startingTime,finishTime,teamStartScore,teamEndScore,oppStartScore,oppEndScore,duration,plusMinus,plusMinusPer60
113910802,8118,80150,1019169,995217,80701,1001356,80470,991899,0.0,1395.0,0,22,0,15,1395.0,7,18.064516129032256
113910802,8118,80150,1019169,995217,80701,1001356,80470,993358,1395.0,3311.0,22,53,15,35,1916.0,11,20.668058455114824
113910802,8118,1013629,1019169,995217,80701,1001356,80470,993358,3311.0,3334.0,53,53,35,36,23.0,-1,-156.52173913043478
113910802,8118,1013629,80150,995217,80701,1001356,80470,993358,3334.0,3601.0,53,57,36,41,267.0,-1,-13.48314606741573
113910802,801,1001865,1015271,1016033,999806,1009731,1007301,80830,0.0,643.0,0,6,0,10,643.0,-4,-22.3950233281493
113910802,801,1001712,1015271,1016033,999806,1009731,1007301,80830,643.0,900.0,6,8,10,15,257.0,-3,-42.023346303501945
113910802,801,1001865,1015271,1016033,999806,1009731,1007301,80830,900.0,1003.0,8,9,15,16,103.0,0,0.0
113910802,801,1001865,1015271,1016033,999806,1019205,1007301,80830,1003.0,1520.0,9,16,16,24,517.0,-1,-6.963249516441006
113910802,801,1001865,1015271,1019168,999806,1019205,1007301,80830,1520.0,1559.0,16,16,24,24,39.0,0,0.0
113910802,801,1001865,1015271,1019168,1016033,1019205,1007301,80830,1559.0,1715.0,16,17,24,26,156.0,-1,-23.076923076923077
113910802,801,1001712,1015271,1019168,1016033,1019205,1007301,80830,1715.0,1800.0,17,17,26,29,85.0,-3,-127.05882352941177
113910802,801,1001865,1015271,1019168,1016033,1009731,1007301,80830,1800.0,2440.0,17,25,29,41,640.0,-4,-22.5
113910802,801,1001865,1015271,1019168,1016033,1009731,1019205,80830,2440.0,2507.0,25,27,41,42,67.0,1,53.731343283582085
113910802,801,1001865,1015271,1019168,999806,1009731,1019205,80830,2507.0,2700.0,27,28,42,44,193.0,-1,-18.65284974093264
113910802,801,1001712,1015271,1019168,1016033,1009731,1007301,80830,2700.0,3122.0,28,32,44,51,422.0,-3,-25.592417061611375
113910802,801,1001865,1015271,1019168,1016033,1009731,1007301,80830,3122.0,3392.0,32,36,51,53,270.0,2,26.666666666666668
113910802,801,1001865,1015271,1019168,1016033,1019205,1007301,80830,3392.0,3601.0,36,41,53,57,209.0,1,17.22488038277512
