matchId,playerId,squadId,minutesPlayed,oppSquadId
119160102,1029498,7872,30.0,7873
119160102,997433,7872,56.766666666666666,7873
119160102,1029494,7872,20.583333333333332,7873
119160102,1013433,7872,38.03333333333333,7873
119160102,1029497,7872,39.86666666666667,7873
119160102,1028036,7872,26.933333333333334,7873
119160102,1019166,7872,48.06666666666667,7873
119160102,996140,7872,21.966666666666665,7873
119160102,1029495,7872,42.65,7873
119160102,1029496,7872,20.133333333333333,7873
119160102,1028097,7872,30.0,7873
119160102,1006413,7872,45.0,7873
119160102,1029525,7873,49.833333333333336,7872
119160102,1029526,7873,32.68333333333333,7872
119160102,1029520,7873,39.333333333333336,7872
119160102,1004498,7873,60.0,7872
119160102,1029521,7873,30.0,7872
119160102,1029524,7873,55.36666666666667,7872
119160102,1029518,7873,60.0,7872
119160102,1029522,7873,34.63333333333333,7872
119160102,1029527,7873,20.666666666666668,7872
119160102,1029933,7873,0.0,7872
119160102,1029523,7873,10.166666666666666,7872
119160102,1029519,7873,27.316666666666666,7872
