matchId,squadId,oppSquadId,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionPossessionGain,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,goalsFromCentrePass,goalsFromGain,goalsFromTurnovers,interceptPassThrown,intercepts,missedGoalTurnover,missedShotConversion,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,rebounds,timeInPossession,tossUpWin,turnoverToGoalPerc,offensiveRebounds,pacePer60,offensiveRating,defensiveRating,netRating
107240602,807,810,2,0,0,0,1,55,73,51,5,5,18,146,58,71,13,92,19,53,68,6,62,45,12,5,6,6,0,33,401,12,0,71,64,10,22,89.0,4,53,0,23,2.0,88.04616652926629,69.66292134831461,69.66292134831461,0.0
107240602,810,807,1,2,0,0,2,56,75,48,4,4,11,167,62,89,13,62,19,54,71,9,62,47,8,7,6,6,0,56,403,15,3,89,63,15,22,89.0,8,47,0,32,5.0,88.04616652926629,69.66292134831461,69.66292134831461,0.0
